group,step,hypoglycemia_medical,hypoglycemia_any,amputation,macroalbuminuria,microalbuminuria,blindness,ulcer,mi,stroke,chf,angina,dialysis,egfr_60,egfr_30,revasc,neurop,laser_retina,death,intervention,count_surviving
non-intervention--0064,10,119,33,9,104,269,73,101,55,47,35,63,14,108,25,110,378,104,275,0,8080
non-intervention--0064,11,123,44,6,117,226,93,84,66,35,29,50,7,121,25,118,344,83,251,0,7829
non-intervention--0064,12,123,52,5,109,247,99,102,65,41,31,45,11,138,22,95,281,106,263,0,7566
non-intervention--0064,13,118,44,8,128,213,97,105,63,43,43,59,14,135,34,98,223,83,261,0,7305
non-intervention--0064,14,125,50,5,114,203,99,91,65,29,34,60,11,139,24,97,208,101,278,0,7027
non-intervention--0064,15,133,48,13,129,172,96,105,63,38,40,42,13,101,25,98,172,81,291,0,6736
non-intervention--0064,16,113,67,4,113,167,91,97,72,31,46,41,15,136,24,114,154,93,311,0,6425
non-intervention--0064,17,121,47,4,128,175,102,83,54,44,50,45,18,146,31,102,117,74,317,0,6108
non-intervention--0064,18,106,46,5,106,138,104,92,48,49,43,46,15,112,30,111,126,73,373,0,5735
non-intervention--0064,19,108,48,11,116,153,74,110,51,39,52,41,17,125,29,97,114,65,328,0,5407
non-intervention--0064,20,111,58,6,115,160,99,114,67,52,59,50,13,108,26,99,90,74,369,0,5038
non-intervention--0064,21,109,50,8,126,122,98,88,60,43,56,44,19,115,23,107,70,70,359,0,4679
non-intervention--0064,22,114,48,11,102,109,90,93,61,36,62,30,13,90,43,107,53,73,313,0,4366
non-intervention--0064,23,118,51,7,114,100,91,107,55,34,59,51,18,112,29,93,45,78,341,0,4025
non-intervention--0064,24,117,47,4,110,97,87,70,56,39,56,39,31,90,28,114,43,75,335,0,3690
non-intervention--0064,25,113,54,9,108,97,93,102,56,41,59,32,20,116,29,110,37,59,365,0,3325
non-intervention--0064,26,80,41,7,123,83,80,110,63,40,60,35,23,105,30,95,29,61,339,0,2986
non-intervention--0064,27,106,55,4,105,89,76,91,41,37,57,31,12,84,48,99,28,62,311,0,2675
non-intervention--0064,28,130,45,9,116,71,83,84,37,48,44,30,22,112,34,102,21,72,289,0,2386
non-intervention--0064,29,97,53,10,133,66,76,95,51,27,60,32,20,89,31,94,21,68,284,0,2102
non-intervention--0064,30,89,60,9,105,78,72,72,63,48,66,29,19,105,30,77,10,68,277,0,1825
non-intervention--0064,31,91,46,11,106,55,69,95,48,40,49,23,22,74,33,87,19,56,246,0,1579
non-intervention--0064,32,84,57,12,108,65,74,89,56,33,73,41,22,74,35,90,11,40,225,0,1354
non-intervention--0064,33,104,49,10,98,59,66,83,45,40,67,21,16,84,38,91,11,64,214,0,1140
non-intervention--0064,34,96,41,15,79,44,76,76,48,35,62,26,20,78,50,88,9,59,193,0,947
non-intervention--0064,35,100,45,14,80,38,64,81,44,31,57,26,22,60,39,74,8,48,171,0,776
non-intervention--0064,36,91,55,4,99,37,58,82,45,21,46,28,28,60,37,80,10,42,152,0,624
non-intervention--0064,37,99,44,12,81,39,59,73,44,33,58,29,20,74,36,90,11,42,131,0,493
non-intervention--0064,38,89,49,6,77,31,53,87,41,36,57,25,26,33,32,73,4,51,111,0,382
non-intervention--0064,39,97,35,12,89,27,60,69,49,27,58,37,24,54,25,81,5,34,382,0,0
intervention--0027,1,107,25,1,40,209,44,66,79,20,3,63,0,60,10,93,885,79,126,1,9874
intervention--0027,2,109,21,3,34,229,44,61,59,24,4,54,3,55,13,91,795,61,125,1,9749
intervention--0027,3,118,30,5,56,242,68,78,57,19,8,45,5,82,9,105,930,81,133,1,9616
intervention--0027,4,99,28,1,62,262,80,77,57,26,9,45,4,92,22,110,773,79,152,1,9464
intervention--0027,5,98,44,1,71,297,72,78,52,26,15,43,1,119,18,113,779,88,167,1,9297
intervention--0027,6,110,29,3,63,234,86,66,58,26,16,50,11,100,15,117,649,75,173,1,9124
intervention--0027,7,128,42,2,71,251,86,73,41,19,16,49,4,138,16,105,586,77,179,1,8945
intervention--0027,8,124,41,1,82,221,88,82,37,35,17,49,11,117,15,97,528,62,169,1,8776
intervention--0027,9,86,38,1,90,220,73,95,55,32,31,56,14,110,16,106,451,73,205,1,8571
intervention--0027,10,114,33,1,63,198,82,101,68,34,35,53,12,124,7,118,411,84,244,1,8327
intervention--0027,11,99,42,5,90,247,65,95,66,39,21,58,10,136,27,92,355,72,227,1,8100
intervention--0027,12,94,47,6,68,219,88,97,51,21,34,53,11,129,22,99,336,81,254,1,7846
intervention--0027,13,123,38,4,86,196,91,83,56,34,38,38,13,126,21,102,266,67,257,1,7589
intervention--0027,14,100,40,5,85,177,88,83,54,23,33,43,8,137,29,77,255,70,283,1,7306
intervention--0027,15,109,55,10,108,173,95,85,45,41,30,24,13,123,19,83,206,82,259,1,7047
intervention--0027,16,110,66,6,97,219,97,98,55,26,24,59,10,117,24,85,180,58,307,1,6740
intervention--0027,17,107,45,5,105,197,103,94,55,40,47,45,20,113,26,92,148,78,320,1,6420
intervention--0027,18,96,41,2,100,173,76,84,64,25,46,47,15,125,13,75,130,86,339,1,6081
intervention--0027,19,99,56,4,116,158,86,115,66,43,39,32,17,106,25,104,104,77,377,1,5704
intervention--0027,20,92,49,5,107,149,74,98,42,40,47,42,10,118,30,113,82,71,341,1,5363
intervention--0027,21,115,57,8,117,146,82,93,50,27,42,42,20,118,30,100,111,78,362,1,5001
intervention--0027,22,95,62,6,115,144,78,95,48,29,42,36,10,105,23,98,79,73,356,1,4645
intervention--0027,23,93,45,9,80,129,97,85,44,35,38,36,18,107,32,100,60,75,315,1,4330
intervention--0027,24,115,51,9,94,138,96,81,60,39,48,40,17,98,41,92,50,75,360,1,3970
intervention--0027,25,121,46,7,121,124,82,80,44,20,56,43,23,99,30,96,51,78,360,1,3610
intervention--0027,26,103,52,5,101,96,70,95,55,32,55,47,13,99,30,90,37,57,328,1,3282
intervention--0027,27,97,39,9,114,103,84,100,46,35,54,57,16,75,37,80,42,65,345,1,2937
intervention--0027,28,84,52,5,111,105,61,87,47,29,64,32,23,92,29,106,31,57,295,1,2642
intervention--0027,29,103,49,9,89,98,73,93,61,35,57,45,10,82,24,95,8,56,324,1,2318
intervention--0027,30,98,49,4,94,71,67,97,50,38,62,35,19,90,26,82,13,61,280,1,2038
intervention--0027,31,78,52,7,99,76,74,80,48,36,51,34,23,96,33,77,20,64,277,1,1761
intervention--0027,32,91,62,8,110,83,74,81,55,25,71,39,26,66,37,60,13,60,244,1,1517
intervention--0027,33,100,55,4,101,60,58,89,43,32,57,36,27,73,33,81,11,60,210,1,1307
intervention--0027,34,95,47,6,80,67,72,96,46,34,60,38,13,68,35,84,14,52,207,1,1100
intervention--0027,35,95,42,8,77,67,71,73,39,36,61,39,23,61,35,81,10,56,199,1,901
intervention--0027,36,105,49,7,76,61,67,84,57,47,65,28,29,72,30,77,5,50,158,1,743
intervention--0027,37,65,41,9,81,44,50,85,42,39,57,23,17,56,41,86,7,49,146,1,597
intervention--0027,38,89,54,13,86,63,62,83,38,26,56,21,25,58,38,80,6,60,139,1,458
intervention--0027,39,78,44,6,73,51,56,79,35,33,60,33,24,61,35,79,3,48,458,1,0
intervention--0033,1,140,25,1,48,243,54,65,61,23,6,69,2,61,12,79,932,75,132,1,9868
intervention--0033,2,116,18,2,48,235,43,56,68,19,3,51,0,61,9,86,830,90,152,1,9716
intervention--0033,3,112,40,1,67,269,78,80,64,25,5,49,3,106,15,123,913,79,148,1,9568
intervention--0033,4,119,35,0,65,250,78,93,69,26,6,64,4,99,13,109,827,76,134,1,9434
intervention--0033,5,109,40,1,64,283,68,88,61,20,11,51,5,104,16,110,800,88,165,1,9269
intervention--0033,6,123,28,5,57,243,71,84,80,29,11,41,3,121,8,108,657,88,159,1,9110
intervention--0033,7,98,41,2,93,287,85,83,54,32,25,54,7,108,22,116,543,83,177,1,8933
intervention--0033,8,110,37,10,77,233,99,73,56,27,25,47,9,104,17,105,505,77,198,1,8735
intervention--0033,9,107,40,4,72,253,90,97,58,32,20,58,10,116,20,100,462,92,225,1,8510
intervention--0033,10,122,43,4,81,217,81,78,47,34,18,40,10,131,17,99,406,75,227,1,8283
intervention--0033,11,115,43,7,104,224,104,88,37,35,21,37,19,124,17,108,347,85,256,1,8027
intervention--0033,12,115,35,2,88,226,79,98,58,23,30,46,9,115,27,94,309,76,257,1,7770
intervention--0033,13,124,48,3,98,223,107,100,62,34,34,51,11,133,20,106,283,91,266,1,7504
intervention--0033,14,102,45,5,82,192,92,95,54,33,33,51,11,121,25,100,192,93,281,1,7223
intervention--0033,15,99,52,3,91,208,78,95,43,38,47,55,10,135,17,106,184,83,277,1,6946
intervention--0033,16,119,50,9,92,196,84,98,53,22,40,41,15,114,24,101,180,69,299,1,6647
intervention--0033,17,117,45,13,94,179,80,95,53,28,57,48,20,135,28,107,149,63,310,1,6337
intervention--0033,18,108,33,7,85,150,89,83,51,31,47,35,15,135,21,84,114,75,315,1,6022
intervention--0033,19,104,51,7,111,159,94,105,55,35,45,53,17,126,33,98,124,89,344,1,5678
intervention--0033,20,114,51,9,108,150,87,118,54,29,37,41,23,125,19,97,100,61,349,1,5329
intervention--0033,21,110,47,7,108,165,85,83,64,29,47,39,17,114,23,96,73,67,318,1,5011
intervention--0033,22,92,47,7,106,144,80,86,53,30,55,43,17,137,26,87,60,59,379,1,4632
intervention--0033,23,111,44,8,100,138,89,101,54,28,57,49,21,118,29,88,65,59,337,1,4295
intervention--0033,24,110,54,7,119,124,92,95,53,34,47,50,20,105,22,96,56,61,332,1,3963
intervention--0033,25,89,59,6,113,102,85,81,55,30,30,41,22,89,36,84,30,64,335,1,3628
intervention--0033,26,86,57,10,90,93,84,107,47,31,54,49,23,86,32,102,30,68,341,1,3287
intervention--0033,27,94,44,7,114,100,61,83,51,25,53,41,16,75,31,101,29,50,323,1,2964
intervention--0033,28,110,51,9,112,91,83,81,61,47,63,36,18,77,32,96,26,64,317,1,2647
intervention--0033,29,102,44,10,102,72,66,94,48,41,47,32,19,80,35,92,24,68,311,1,2336
intervention--0033,30,108,42,5,102,84,77,103,45,43,52,33,19,83,27,107,19,56,294,1,2042
intervention--0033,31,103,58,4,97,72,72,83,52,33,60,28,21,96,41,85,23,48,269,1,1773
intervention--0033,32,112,47,8,80,81,65,76,43,33,57,50,20,66,22,85,19,65,225,1,1548
intervention--0033,33,95,37,5,101,66,57,94,48,32,53,34,23,70,46,79,12,52,274,1,1274
intervention--0033,34,100,46,17,91,64,92,91,49,36,45,31,23,71,35,89,18,56,194,1,1080
intervention--0033,35,103,55,7,95,51,77,83,55,43,66,39,19,65,44,78,9,51,160,1,920
intervention--0033,36,105,49,6,79,50,68,77,49,31,52,31,25,65,27,82,10,41,171,1,749
intervention--0033,37,76,43,2,114,57,57,69,53,37,52,28,19,61,39,82,7,50,141,1,608
intervention--0033,38,85,43,9,75,48,72,67,41,28,64,25,25,73,40,74,8,45,137,1,471
intervention--0033,39,87,37,7,90,37,43,78,37,37,63,23,24,50,33,71,5,42,471,1,0
intervention--0025,1,136,25,4,42,265,49,69,56,28,6,49,1,58,6,97,950,80,155,1,9845
intervention--0025,2,122,26,1,48,238,56,65,66,29,5,55,4,71,7,107,855,87,144,1,9701
intervention--0025,3,140,40,0,61,283,79,79,75,32,17,58,4,91,9,97,953,93,145,1,9556
intervention--0025,4,119,46,3,65,252,64,87,65,25,10,69,0,82,15,131,798,70,163,1,9393
intervention--0025,5,126,34,3,66,280,76,82,68,35,17,46,9,106,14,110,775,68,168,1,9225
intervention--0025,6,117,31,4,79,283,77,87,60,28,12,46,13,116,29,92,658,85,178,1,9047
intervention--0025,7,120,43,3,83,289,96,99,67,36,18,35,6,118,16,111,613,69,201,1,8846
intervention--0025,8,122,45,3,66,251,96,103,75,24,19,40,6,111,14,108,519,85,197,1,8649
intervention--0025,9,94,37,3,70,218,91,98,60,41,33,56,11,135,14,97,464,94,231,1,8418
intervention--0025,10,113,31,2,84,248,92,115,49,39,24,53,9,129,17,94,404,76,212,1,8206
intervention--0025,11,96,47,3,103,239,88,87,60,39,34,42,11,133,23,103,325,95,238,1,7968
intervention--0025,12,118,47,8,76,200,77,105,63,38,29,53,10,145,21,113,303,70,233,1,7735
intervention--0025,13,110,48,4,103,239,93,99,53,36,44,51,11,119,23,97,239,70,258,1,7477
intervention--0025,14,100,37,3,92,193,84,84,58,35,34,56,12,150,24,93,219,69,249,1,7228
intervention--0025,15,107,44,2,108,173,105,109,52,37,45,46,10,117,21,97,171,77,282,1,6946
intervention--0025,16,140,53,5,101,193,83,120,40,38,37,25,18,130,28,91,137,76,315,1,6631
intervention--0025,17,99,41,9,123,189,102,88,62,29,46,36,18,118,24,122,171,83,345,1,6286
intervention--0025,18,110,61,5,104,156,99,82,44,33,44,62,14,107,26,107,125,76,316,1,5970
intervention--0025,19,95,64,4,103,147,97,100,49,40,42,44,16,118,17,99,111,72,336,1,5634
intervention--0025,20,101,51,2,99,162,95,106,56,24,45,40,17,110,22,104,95,66,350,1,5284
intervention--0025,21,106,43,10,125,152,86,99,54,34,50,39,19,115,39,103,73,78,368,1,4916
intervention--0025,22,102,63,10,101,132,107,91,47,35,60,28,20,105,26,92,69,79,326,1,4590
intervention--0025,23,114,52,6,108,125,78,107,40,37,47,43,19,103,29,88,48,75,348,1,4242
intervention--0025,24,115,53,12,96,121,71,84,51,35,50,41,19,100,29,93,47,67,370,1,3872
intervention--0025,25,101,47,8,104,112,79,88,55,41,65,28,28,96,40,92,35,75,369,1,3503
intervention--0025,26,112,50,10,105,106,79,104,44,33,49,37,16,90,37,91,31,67,342,1,3161
intervention--0025,27,101,61,8,119,94,88,88,61,34,60,33,22,82,22,94,37,66,327,1,2834
intervention--0025,28,105,50,12,112,87,80,84,42,37,61,37,27,97,37,93,39,54,358,1,2476
intervention--0025,29,97,47,6,101,78,74,92,56,48,63,49,16,103,37,97,25,58,308,1,2168
intervention--0025,30,106,57,9,105,92,85,101,56,33,54,43,27,86,35,99,19,53,272,1,1896
intervention--0025,31,96,58,7,107,82,68,66,52,26,35,35,19,84,43,79,13,61,260,1,1636
intervention--0025,32,108,47,9,93,69,67,88,42,31,57,45,20,87,34,76,15,63,239,1,1397
intervention--0025,33,78,44,10,119,53,61,88,52,41,64,28,27,71,41,97,15,63,232,1,1165
intervention--0025,34,86,59,6,97,62,63,92,42,30,55,43,22,79,31,63,13,54,181,1,984
intervention--0025,35,113,52,8,85,41,80,72,54,40,46,31,19,78,26,60,13,54,173,1,811
intervention--0025,36,92,53,8,92,50,64,69,38,39,65,30,23,64,37,88,6,50,150,1,661
intervention--0025,37,101,41,8,71,40,57,93,43,38,60,27,24,60,35,85,5,42,151,1,510
intervention--0025,38,89,48,11,83,48,51,71,29,41,59,23,19,60,40,92,5,47,103,1,407
intervention--0025,39,92,45,8,67,37,54,85,45,33,57,38,13,48,31,77,2,50,407,1,0
intervention--0031,1,105,20,1,45,212,52,72,58,22,6,47,3,70,10,78,838,69,140,1,9860
intervention--0031,2,114,26,2,25,168,57,69,64,31,1,52,2,49,6,95,763,66,134,1,9726
intervention--0031,3,104,37,1,54,245,55,96,55,21,8,60,5,105,13,102,901,77,126,1,9600
intervention--0031,4,108,30,1,49,220,68,71,56,19,8,46,2,73,12,98,774,69,134,1,9466
intervention--0031,5,100,37,1,57,229,76,72,57,36,8,46,6,109,17,95,746,68,167,1,9299
intervention--0031,6,94,36,3,45,220,76,97,57,22,15,52,7,105,17,90,687,75,155,1,9144
intervention--0031,7,100,47,0,82,227,78,88,54,35,23,54,2,116,24,110,602,85,176,1,8968
intervention--0031,8,128,42,3,65,228,76,90,42,29,20,47,9,112,15,77,510,70,169,1,8799
intervention--0031,9,94,31,5,70,244,77,92,53,25,24,56,6,121,22,95,450,82,210,1,8589
intervention--0031,10,127,40,5,66,227,90,86,50,26,15,45,8,137,22,86,373,75,217,1,8372
intervention--0031,11,110,46,2,101,246,83,91,55,29,35,42,12,126,12,91,384,62,242,1,8130
intervention--0031,12,110,38,3,82,237,62,88,66,34,22,44,14,130,23,103,323,77,242,1,7888
intervention--0031,13,106,43,4,87,198,79,97,59,31,28,38,11,116,17,90,287,97,253,1,7635
intervention--0031,14,107,48,2,80,192,80,89,60,28,42,37,10,128,17,106,244,81,298,1,7337
intervention--0031,15,106,51,4,84,179,95,94,56,36,28,44,17,134,18,94,205,61,270,1,7067
intervention--0031,16,91,60,4,80,206,90,104,48,30,29,39,15,137,25,97,184,64,313,1,6754
intervention--0031,17,87,49,7,96,193,79,92,56,29,39,55,16,140,29,92,159,80,343,1,6411
intervention--0031,18,84,54,3,90,183,89,88,50,35,38,50,11,109,25,76,128,62,339,1,6072
intervention--0031,19,100,45,3,97,190,90,88,42,38,45,39,18,114,22,106,110,80,341,1,5731
intervention--0031,20,92,56,0,84,156,106,83,42,36,43,43,26,105,26,107,100,74,308,1,5423
intervention--0031,21,109,48,5,96,157,84,77,58,40,50,47,19,109,21,100,80,62,364,1,5059
intervention--0031,22,112,46,9,95,151,94,80,45,36,47,46,11,107,29,88,70,67,349,1,4710
intervention--0031,23,109,44,8,100,130,79,101,46,37,42,40,13,112,29,88,70,52,324,1,4386
intervention--0031,24,92,48,4,95,116,88,98,48,34,46,36,14,99,34,83,68,68,390,1,3996
intervention--0031,25,88,48,6,109,106,81,96,48,40,53,35,21,89,27,93,58,65,345,1,3651
intervention--0031,26,92,55,12,98,118,76,80,35,43,61,26,14,104,32,97,42,73,352,1,3299
intervention--0031,27,99,67,6,105,100,78,67,48,39,44,39,24,99,29,88,42,60,339,1,2960
intervention--0031,28,112,52,5,112,100,80,102,48,45,52,26,14,94,29,77,34,70,347,1,2613
intervention--0031,29,78,47,11,101,94,81,89,53,32,65,32,22,85,42,96,28,67,332,1,2281
intervention--0031,30,92,52,8,99,84,80,83,50,35,58,39,19,85,22,83,24,61,291,1,1990
intervention--0031,31,98,40,8,85,87,81,71,56,22,55,34,32,77,34,93,11,61,282,1,1708
intervention--0031,32,73,49,9,96,68,76,85,42,28,52,30,17,69,29,81,23,63,247,1,1461
intervention--0031,33,103,43,8,93,91,69,106,54,34,53,37,19,66,30,87,18,65,202,1,1259
intervention--0031,34,100,40,13,99,74,78,99,42,25,45,35,21,79,32,87,13,61,186,1,1073
intervention--0031,35,90,50,10,82,58,63,72,43,33,45,37,28,67,41,80,15,58,187,1,886
intervention--0031,36,72,39,11,99,66,72,72,36,29,56,29,14,69,36,79,14,44,167,1,719
intervention--0031,37,83,34,12,88,51,52,88,40,34,60,30,21,68,40,79,10,52,133,1,586
intervention--0031,38,87,46,16,85,40,57,85,37,33,54,26,21,53,35,69,6,42,118,1,468
intervention--0031,39,81,46,7,74,43,59,61,45,27,45,18,26,63,40,79,3,43,468,1,0
intervention--0019,1,121,25,2,45,202,54,77,66,22,2,49,1,48,9,79,891,81,124,1,9876
intervention--0019,2,109,22,1,35,197,52,59,42,12,2,47,2,67,15,78,810,67,114,1,9762
intervention--0019,3,103,36,1,60,233,63,73,63,30,11,52,4,86,11,92,901,95,108,1,9654
intervention--0019,4,97,23,4,53,273,67,75,71,26,6,51,5,89,18,95,718,85,151,1,9503
intervention--0019,5,95,35,4,63,253,84,79,48,22,10,52,8,110,14,91,720,77,143,1,9360
intervention--0019,6,120,34,4,74,230,71,84,52,28,8,54,4,96,22,100,660,79,179,1,9181
intervention--0019,7,96,33,3,74,240,96,76,77,19,13,44,3,123,16,106,577,73,177,1,9004
intervention--0019,8,91,44,1,65,255,82,70,46,29,25,48,10,111,10,109,522,70,202,1,8802
intervention--0019,9,95,46,1,76,256,88,83,54,22,20,42,8,127,26,97,440,80,203,1,8599
intervention--0019,10,103,40,2,73,250,80,87,55,37,23,38,12,117,18,116,422,77,213,1,8386
intervention--0019,11,105,31,5,91,226,93,96,55,31,29,47,8,124,25,98,389,74,237,1,8149
intervention--0019,12,110,37,3,93,221,93,78,47,28,28,39,17,130,24,104,302,73,241,1,7908
intervention--0019,13,123,48,5,80,220,87,77,38,34,30,51,14,146,17,90,278,67,218,1,7690
intervention--0019,14,109,49,5,111,197,70,92,55,29,38,43,16,115,26,89,245,66,283,1,7407
intervention--0019,15,106,50,2,83,193,96,69,72,36,39,42,19,114,30,113,209,63,280,1,7127
intervention--0019,16,108,49,1,94,171,76,84,43,25,44,46,14,145,18,106,175,85,319,1,6808
intervention--0019,17,94,47,6,107,206,91,86,56,44,41,48,15,121,28,94,140,80,341,1,6467
intervention--0019,18,124,39,5,76,194,87,100,44,29,47,35,20,113,20,113,152,86,310,1,6157
intervention--0019,19,107,43,2,97,151,99,95,43,29,20,48,13,115,24,94,103,65,319,1,5838
intervention--0019,20,115,55,10,101,146,71,90,45,37,44,40,17,116,26,103,117,83,338,1,5500
intervention--0019,21,112,39,8,109,154,81,113,43,26,40,38,17,108,25,90,89,57,352,1,5148
intervention--0019,22,110,36,4,120,136,84,85,45,41,40,41,16,105,35,102,66,74,381,1,4767
intervention--0019,23,94,56,4,103,156,87,93,51,36,48,32,20,101,22,125,76,79,369,1,4398
intervention--0019,24,95,62,9,93,131,86,112,48,43,42,33,15,100,18,90,65,59,362,1,4036
intervention--0019,25,114,59,6,96,115,76,92,50,29,50,26,18,106,36,80,55,75,328,1,3708
intervention--0019,26,109,50,9,102,123,88,103,57,40,51,41,20,88,40,76,46,62,351,1,3357
intervention--0019,27,92,52,7,127,110,79,79,34,39,56,38,15,110,31,89,38,65,319,1,3038
intervention--0019,28,105,55,5,99,101,80,84,42,37,47,30,12,70,31,86,22,65,307,1,2731
intervention--0019,29,96,50,12,104,100,67,89,44,44,64,40,15,84,31,77,26,45,334,1,2397
intervention--0019,30,105,42,9,102,77,70,82,48,36,47,46,17,86,33,81,22,70,297,1,2100
intervention--0019,31,100,46,7,112,79,88,85,42,43,57,42,33,96,44,65,20,69,265,1,1835
intervention--0019,32,92,53,3,85,67,76,106,52,33,69,35,30,73,26,94,23,63,288,1,1547
intervention--0019,33,119,59,12,94,59,59,85,62,34,54,27,27,80,36,85,18,49,227,1,1320
intervention--0019,34,99,41,10,90,77,62,92,49,31,53,26,14,72,40,88,10,58,222,1,1098
intervention--0019,35,123,49,11,99,69,64,70,57,30,76,26,13,60,38,72,9,59,196,1,902
intervention--0019,36,88,36,17,92,47,67,74,51,36,50,31,26,49,20,86,12,60,150,1,752
intervention--0019,37,84,63,7,102,48,71,81,41,35,62,28,18,65,45,58,7,45,145,1,607
intervention--0019,38,106,57,6,73,47,69,66,45,37,54,40,19,58,38,76,4,50,117,1,490
intervention--0019,39,90,45,12,91,36,51,65,45,23,54,29,16,44,30,79,4,36,490,1,0
non-intervention--0099,1,127,18,5,75,357,57,67,82,22,11,60,5,61,10,104,997,113,157,0,9843
non-intervention--0099,2,142,28,2,44,315,61,66,85,32,4,66,5,60,10,92,929,107,162,0,9681
non-intervention--0099,3,143,38,5,72,360,92,82,91,30,13,58,8,104,13,124,994,120,187,0,9494
non-intervention--0099,4,120,40,5,89,364,76,82,73,38,12,58,6,123,14,120,927,99,186,0,9308
non-intervention--0099,5,122,34,4,80,327,87,106,63,36,16,57,11,129,21,113,833,85,183,0,9125
non-intervention--0099,6,133,41,7,80,323,81,92,61,34,20,52,4,111,16,130,651,79,199,0,8926
non-intervention--0099,7,122,46,7,98,284,91,106,61,36,27,55,10,111,20,130,576,101,192,0,8734
non-intervention--0099,8,117,36,5,95,275,96,97,66,39,16,51,7,127,17,112,515,103,212,0,8522
non-intervention--0099,9,131,43,6,119,256,89,94,61,28,24,58,18,134,17,96,472,85,209,0,8313
non-intervention--0099,10,128,48,9,112,261,90,105,62,43,35,57,12,134,18,111,342,88,238,0,8075
non-intervention--0099,11,124,43,5,106,209,103,88,52,36,33,53,13,133,25,104,314,91,261,0,7814
non-intervention--0099,12,105,45,6,95,246,95,115,71,38,41,59,20,134,21,100,244,92,264,0,7550
non-intervention--0099,13,126,59,8,111,228,102,96,61,34,48,44,13,131,17,111,241,90,237,0,7313
non-intervention--0099,14,120,61,7,116,163,78,104,58,32,41,33,20,129,21,89,197,98,300,0,7013
non-intervention--0099,15,124,52,4,112,168,79,98,63,27,46,45,17,143,38,114,151,85,292,0,6721
non-intervention--0099,16,148,49,3,116,200,87,106,70,31,53,61,12,116,19,101,148,72,300,0,6421
non-intervention--0099,17,117,43,9,104,166,86,99,52,31,44,36,19,128,26,102,125,85,335,0,6086
non-intervention--0099,18,114,59,8,137,135,96,104,45,46,61,56,24,116,24,104,109,77,323,0,5763
non-intervention--0099,19,113,45,5,143,157,84,105,55,34,46,56,16,119,25,110,77,92,355,0,5408
non-intervention--0099,20,94,46,7,107,125,78,99,47,35,49,51,16,103,26,116,86,76,341,0,5067
non-intervention--0099,21,117,42,7,122,106,75,102,65,34,50,47,16,119,32,112,84,77,354,0,4713
non-intervention--0099,22,139,53,9,128,135,83,94,53,42,58,42,15,100,29,117,58,71,364,0,4349
non-intervention--0099,23,114,55,3,129,95,73,115,53,34,53,43,19,107,40,109,64,62,347,0,4002
non-intervention--0099,24,97,51,4,110,94,95,82,57,38,53,42,24,91,34,95,36,70,346,0,3656
non-intervention--0099,25,102,48,6,113,102,84,109,60,53,61,45,21,84,32,88,39,73,376,0,3280
non-intervention--0099,26,100,46,14,94,82,94,115,46,37,61,41,22,97,34,103,36,61,317,0,2963
non-intervention--0099,27,98,57,10,107,85,91,87,56,38,70,34,26,104,32,92,22,57,317,0,2646
non-intervention--0099,28,92,55,8,103,68,98,89,74,55,60,31,28,77,23,92,21,63,331,0,2315
non-intervention--0099,29,108,48,13,113,82,85,94,49,40,48,22,15,81,42,85,20,58,286,0,2029
non-intervention--0099,30,103,47,11,83,65,81,76,62,30,51,45,17,97,39,86,23,71,264,0,1765
non-intervention--0099,31,108,54,14,107,64,67,82,62,32,57,30,22,83,40,98,15,58,250,0,1515
non-intervention--0099,32,89,50,10,97,52,78,82,50,41,55,54,31,67,45,77,14,60,240,0,1275
non-intervention--0099,33,97,43,11,97,56,81,88,48,43,67,30,24,65,34,81,14,39,171,0,1104
non-intervention--0099,34,100,54,7,95,42,66,77,45,37,52,30,16,62,36,103,9,56,179,0,925
non-intervention--0099,35,96,55,9,98,48,50,85,58,30,54,37,25,73,41,79,13,54,152,0,773
non-intervention--0099,36,80,48,8,75,52,63,63,52,42,66,27,28,54,36,82,5,55,155,0,618
non-intervention--0099,37,69,34,10,80,41,54,69,49,32,57,22,27,60,34,74,6,55,132,0,486
non-intervention--0099,38,97,53,9,83,40,63,79,49,26,44,36,27,49,37,84,6,40,114,0,372
non-intervention--0099,39,89,52,11,75,24,66,86,49,34,45,24,33,58,31,72,3,60,372,0,0
non-intervention--0072,1,158,25,4,58,331,74,69,90,24,4,69,4,78,7,108,1022,110,157,0,9843
non-intervention--0072,2,135,19,5,47,350,60,69,84,23,3,57,4,55,11,93,941,88,180,0,9663
non-intervention--0072,3,136,41,4,67,353,74,89,71,33,10,68,4,88,13,133,988,98,173,0,9490
non-intervention--0072,4,138,45,2,73,342,64,73,67,31,7,45,12,84,16,118,835,97,180,0,9310
non-intervention--0072,5,126,43,10,88,337,88,101,70,33,19,49,6,129,11,119,769,91,186,0,9124
non-intervention--0072,6,145,44,8,89,323,82,103,68,38,22,59,6,109,19,111,686,120,218,0,8906
non-intervention--0072,7,106,36,10,105,304,89,89,68,33,29,56,10,127,11,117,589,74,189,0,8717
non-intervention--0072,8,130,32,4,89,299,81,94,58,26,34,41,12,156,15,121,484,107,214,0,8503
non-intervention--0072,9,119,50,3,139,254,80,103,63,39,30,58,9,145,22,123,436,79,212,0,8291
non-intervention--0072,10,126,49,8,96,232,88,111,62,38,33,67,6,115,12,121,396,98,229,0,8062
non-intervention--0072,11,123,55,8,133,231,96,76,53,27,35,50,12,130,20,95,323,69,239,0,7823
