group,step,hypoglycemia_medical,hypoglycemia_any,amputation,macroalbuminuria,microalbuminuria,blindness,ulcer,mi,stroke,chf,angina,dialysis,egfr_60,egfr_30,revasc,neurop,laser_retina,death,count_surviving
non-intervention--0021,2,284,47,6,132,650,114,131,149,67,18,113,6,131,29,236,1988,223,320,9680
non-intervention--0021,3,405,84,9,199,1020,194,229,216,110,25,176,13,211,47,369,2990,339,500,9500
non-intervention--0021,4,532,125,13,274,1352,273,319,299,144,40,238,18,323,54,505,3845,434,677,9323
non-intervention--0021,5,671,172,18,360,1688,363,401,351,174,64,292,29,455,69,626,4672,528,881,9119
non-intervention--0021,6,793,209,22,446,1974,438,499,411,211,85,352,42,570,83,751,5309,603,1076,8924
non-intervention--0021,7,921,243,29,543,2291,525,587,497,248,110,417,56,692,101,873,5917,674,1271,8729
non-intervention--0021,8,1064,291,32,652,2572,611,675,560,292,138,470,65,823,126,985,6383,762,1480,8520
non-intervention--0021,9,1187,340,38,743,2822,702,789,620,331,169,537,81,950,143,1121,6821,858,1691,8309
non-intervention--0021,10,1328,373,45,834,3077,791,889,677,375,206,584,99,1072,171,1252,7173,937,1910,8090
non-intervention--0021,11,1442,421,50,951,3320,880,970,759,408,246,646,114,1179,200,1353,7494,1010,2162,7838
non-intervention--0021,12,1548,476,54,1049,3521,970,1076,816,448,276,679,132,1297,222,1457,7756,1094,2410,7590
non-intervention--0021,13,1663,526,61,1182,3737,1063,1188,885,476,306,723,149,1435,244,1583,7978,1184,2682,7318
non-intervention--0021,14,1771,571,67,1298,3946,1159,1291,948,511,345,770,167,1545,256,1679,8174,1259,2989,7011
non-intervention--0021,15,1879,619,73,1401,4147,1236,1369,1015,542,383,831,191,1685,275,1782,8343,1322,3278,6722
non-intervention--0021,16,2009,661,81,1513,4309,1318,1455,1068,574,425,874,210,1813,292,1898,8494,1396,3607,6393
non-intervention--0021,17,2120,713,89,1645,4470,1401,1546,1107,619,473,912,232,1946,324,2003,8630,1479,3936,6064
non-intervention--0021,18,2241,780,97,1759,4608,1492,1636,1165,657,500,966,256,2068,340,2102,8754,1562,4238,5762
non-intervention--0021,19,2352,831,104,1870,4765,1595,1739,1226,702,549,1011,273,2199,374,2215,8842,1633,4569,5431
non-intervention--0021,20,2457,877,112,1991,4883,1683,1824,1277,731,594,1061,292,2301,409,2325,8914,1708,4865,5135
non-intervention--0021,21,2580,930,118,2094,5017,1772,1914,1330,760,650,1112,311,2403,428,2426,8979,1784,5230,4770
non-intervention--0021,22,2700,977,123,2214,5141,1867,1997,1381,799,703,1162,332,2507,453,2526,9035,1857,5582,4418
non-intervention--0021,23,2808,1022,131,2339,5245,1944,2106,1431,841,763,1196,344,2609,483,2637,9086,1916,5937,4063
non-intervention--0021,24,2917,1078,138,2461,5367,2016,2184,1485,881,810,1235,369,2713,517,2746,9133,1968,6292,3708
non-intervention--0021,25,3033,1136,141,2561,5475,2104,2287,1534,911,865,1272,385,2809,556,2842,9169,2043,6622,3378
non-intervention--0021,26,3155,1183,153,2668,5566,2180,2379,1596,946,932,1306,417,2896,589,2936,9210,2108,6919,3081
non-intervention--0021,27,3281,1236,161,2777,5632,2244,2489,1659,987,987,1350,447,2997,625,3035,9238,2172,7258,2742
non-intervention--0021,28,3378,1282,167,2892,5721,2320,2582,1713,1020,1049,1388,463,3087,655,3134,9265,2246,7565,2435
non-intervention--0021,29,3479,1339,173,2994,5787,2411,2690,1773,1051,1117,1410,486,3169,688,3233,9282,2321,7848,2152
non-intervention--0021,30,3560,1394,182,3085,5845,2479,2784,1813,1090,1184,1450,511,3253,725,3325,9308,2385,8120,1880
non-intervention--0021,31,3657,1443,192,3195,5902,2539,2879,1861,1120,1243,1474,541,3335,764,3422,9323,2440,8399,1601
non-intervention--0021,32,3754,1500,205,3301,5973,2634,2960,1913,1157,1301,1508,575,3395,799,3533,9333,2507,8638,1362
non-intervention--0021,33,3849,1550,218,3396,6019,2709,3055,1958,1193,1361,1537,594,3467,825,3612,9345,2561,8825,1175
non-intervention--0021,34,3949,1583,228,3505,6068,2780,3132,2007,1235,1414,1575,609,3536,866,3699,9358,2601,9041,959
non-intervention--0021,35,4025,1635,232,3601,6119,2846,3217,2054,1265,1468,1603,632,3606,905,3781,9364,2654,9216,784
non-intervention--0021,36,4107,1671,237,3682,6158,2905,3296,2104,1302,1508,1631,649,3661,948,3844,9373,2709,9355,645
non-intervention--0021,37,4202,1720,245,3748,6193,2979,3373,2149,1347,1555,1662,678,3723,978,3920,9383,2750,9481,519
non-intervention--0021,38,4289,1756,255,3838,6235,3043,3438,2202,1384,1621,1692,697,3772,1018,4004,9388,2793,9588,412
non-intervention--0021,39,4374,1790,258,3917,6266,3097,3503,2245,1408,1670,1724,721,3812,1060,4074,9390,2842,10000,0
non-intervention--0020,1,154,16,4,54,347,64,82,102,28,2,68,3,80,9,84,1068,89,138,9862
non-intervention--0020,2,303,54,5,114,686,125,141,165,55,9,129,5,131,18,194,1971,191,301,9699
non-intervention--0020,3,445,89,7,212,1041,214,231,217,82,19,190,10,234,34,322,2943,268,466,9534
non-intervention--0020,4,592,121,11,295,1407,282,329,298,114,32,241,20,320,46,462,3835,367,651,9349
non-intervention--0020,5,718,167,19,380,1762,381,410,352,143,49,305,30,431,54,587,4612,468,847,9153
non-intervention--0020,6,842,207,22,452,2105,487,500,417,185,70,362,39,558,73,716,5256,549,1034,8966
non-intervention--0020,7,972,249,27,556,2396,563,580,493,226,89,420,48,693,91,818,5857,636,1257,8743
non-intervention--0020,8,1100,301,30,655,2676,658,682,544,254,116,482,55,817,112,953,6360,735,1469,8531
non-intervention--0020,9,1220,337,35,763,2949,766,771,594,282,148,528,68,946,134,1072,6794,811,1697,8303
non-intervention--0020,10,1327,370,44,860,3200,840,871,667,319,178,593,74,1080,162,1190,7147,902,1938,8062
non-intervention--0020,11,1460,417,48,951,3425,941,958,726,355,218,640,85,1211,191,1290,7479,987,2199,7801
non-intervention--0020,12,1573,474,53,1061,3667,1038,1062,787,388,246,685,95,1357,212,1413,7743,1079,2441,7559
non-intervention--0020,13,1691,522,61,1167,3877,1121,1147,837,418,280,737,108,1491,247,1516,7989,1160,2712,7288
non-intervention--0020,14,1837,564,68,1289,4050,1202,1238,900,464,308,781,123,1605,264,1620,8165,1255,3001,6999
non-intervention--0020,15,1946,612,79,1399,4257,1298,1330,960,501,355,821,143,1744,296,1727,8343,1331,3299,6701
non-intervention--0020,16,2052,645,88,1523,4431,1393,1414,1013,542,401,872,158,1865,321,1831,8503,1405,3614,6386
non-intervention--0020,17,2150,694,93,1640,4609,1467,1497,1076,584,446,914,173,2014,353,1935,8636,1470,3906,6094
non-intervention--0020,18,2274,735,97,1752,4755,1552,1603,1136,618,512,975,191,2134,372,2038,8756,1551,4240,5760
non-intervention--0020,19,2391,771,102,1862,4889,1640,1692,1187,665,562,1011,209,2259,400,2147,8856,1610,4596,5404
non-intervention--0020,20,2516,814,111,1981,5011,1734,1799,1234,707,612,1054,225,2365,422,2256,8930,1680,4950,5050
non-intervention--0020,21,2638,871,119,2103,5135,1823,1882,1285,737,659,1092,245,2462,450,2363,9018,1741,5291,4709
non-intervention--0020,22,2755,914,122,2215,5242,1905,1973,1337,775,712,1128,263,2576,474,2474,9074,1812,5646,4354
non-intervention--0020,23,2858,961,132,2323,5386,1997,2069,1379,815,766,1177,288,2681,508,2590,9125,1881,6015,3985
non-intervention--0020,24,2959,1003,140,2445,5488,2097,2170,1425,858,815,1224,311,2789,541,2689,9180,1952,6340,3660
non-intervention--0020,25,3083,1051,150,2558,5575,2189,2270,1481,899,882,1268,335,2899,577,2772,9207,2012,6659,3341
non-intervention--0020,26,3184,1095,157,2668,5675,2268,2368,1530,932,939,1308,355,2986,612,2867,9242,2066,6984,3016
non-intervention--0020,27,3289,1135,163,2780,5761,2343,2473,1572,966,985,1361,375,3065,643,2951,9267,2141,7291,2709
non-intervention--0020,28,3399,1182,180,2894,5841,2420,2569,1626,998,1035,1400,389,3144,672,3035,9291,2205,7584,2416
non-intervention--0020,29,3501,1237,192,2996,5915,2495,2646,1680,1029,1080,1431,419,3228,711,3133,9312,2283,7893,2107
non-intervention--0020,30,3609,1287,204,3113,5981,2564,2727,1731,1062,1138,1472,440,3312,750,3213,9327,2332,8178,1822
non-intervention--0020,31,3709,1332,210,3222,6050,2633,2806,1775,1100,1210,1508,458,3398,781,3304,9341,2409,8424,1576
non-intervention--0020,32,3806,1390,220,3323,6115,2689,2900,1814,1139,1272,1542,481,3468,821,3390,9353,2462,8651,1349
non-intervention--0020,33,3891,1441,229,3407,6173,2764,2986,1852,1169,1334,1568,503,3551,856,3482,9365,2519,8872,1128
non-intervention--0020,34,3977,1474,236,3507,6219,2825,3069,1907,1207,1375,1597,537,3628,900,3572,9370,2581,9060,940
non-intervention--0020,35,4081,1525,247,3600,6260,2896,3166,1959,1238,1436,1632,553,3698,940,3641,9381,2628,9228,772
non-intervention--0020,36,4161,1575,256,3694,6293,2958,3255,2009,1265,1494,1663,575,3751,980,3709,9385,2679,9385,615
non-intervention--0020,37,4242,1613,266,3766,6330,3023,3332,2061,1306,1561,1692,597,3819,1018,3793,9394,2723,9505,495
non-intervention--0020,38,4310,1662,278,3846,6362,3090,3418,2091,1340,1633,1714,618,3872,1049,3866,9398,2785,9611,389
non-intervention--0020,39,4413,1700,291,3927,6385,3157,3501,2137,1373,1684,1736,637,3931,1098,3941,9404,2838,10000,0
non-intervention--0034,1,147,25,4,64,357,53,68,68,29,4,67,2,52,11,119,1029,109,151,9849
non-intervention--0034,2,297,50,7,136,648,101,137,138,64,5,124,4,118,23,243,1912,207,317,9683
non-intervention--0034,3,427,80,8,225,991,186,222,220,103,15,171,10,209,35,365,2928,298,490,9510
non-intervention--0034,4,561,122,15,300,1329,275,298,306,139,31,214,22,323,47,512,3728,392,663,9337
non-intervention--0034,5,703,163,20,388,1651,345,372,368,173,50,275,31,429,59,631,4529,484,827,9173
non-intervention--0034,6,816,198,23,473,1972,420,466,447,206,70,322,34,552,68,751,5225,578,1017,8983
non-intervention--0034,7,932,245,26,573,2277,503,560,519,241,100,385,49,677,84,872,5842,664,1223,8777
non-intervention--0034,8,1039,291,36,673,2534,586,649,597,278,137,443,56,813,99,1002,6360,756,1442,8558
non-intervention--0034,9,1158,332,40,778,2837,672,749,678,312,172,505,69,931,112,1110,6786,822,1679,8321
non-intervention--0034,10,1289,379,45,871,3071,756,865,750,351,201,555,85,1052,132,1234,7147,893,1922,8078
non-intervention--0034,11,1413,411,50,973,3343,844,965,813,395,243,600,94,1201,152,1337,7473,974,2185,7815
non-intervention--0034,12,1566,461,53,1076,3552,947,1054,872,436,277,652,110,1344,168,1456,7770,1051,2450,7550
non-intervention--0034,13,1686,506,58,1196,3754,1054,1163,944,472,318,704,122,1475,185,1582,7995,1132,2734,7266
non-intervention--0034,14,1822,557,61,1312,3946,1138,1240,1005,508,361,744,137,1613,212,1671,8224,1222,3036,6964
non-intervention--0034,15,1951,602,70,1424,4131,1226,1323,1061,533,405,791,151,1745,237,1770,8406,1294,3347,6653
non-intervention--0034,16,2064,653,77,1528,4320,1318,1416,1125,579,451,839,166,1855,270,1880,8542,1385,3667,6333
non-intervention--0034,17,2164,701,87,1656,4465,1417,1509,1184,618,504,886,190,1997,303,1992,8669,1468,4028,5972
non-intervention--0034,18,2288,747,97,1771,4632,1506,1615,1247,661,542,932,218,2140,327,2094,8779,1557,4334,5666
non-intervention--0034,19,2395,784,104,1894,4779,1588,1722,1300,708,584,986,234,2256,356,2208,8871,1633,4644,5356
non-intervention--0034,20,2511,845,113,2017,4929,1660,1818,1384,744,640,1024,247,2369,384,2328,8940,1706,4999,5001
non-intervention--0034,21,2607,889,118,2127,5051,1745,1909,1439,779,692,1078,274,2471,406,2444,9006,1783,5351,4649
non-intervention--0034,22,2730,946,122,2222,5181,1836,2010,1499,822,738,1127,293,2584,444,2559,9072,1858,5719,4281
non-intervention--0034,23,2836,993,129,2358,5305,1928,2098,1551,849,793,1162,302,2700,474,2661,9120,1933,6066,3934
non-intervention--0034,24,2945,1040,138,2490,5419,2011,2191,1623,882,850,1197,317,2813,499,2753,9161,2006,6415,3585
non-intervention--0034,25,3047,1089,143,2606,5519,2089,2297,1684,927,912,1246,334,2931,533,2861,9199,2077,6731,3269
non-intervention--0034,26,3160,1142,148,2721,5615,2167,2379,1729,968,972,1277,351,3029,572,2947,9236,2143,7061,2939
non-intervention--0034,27,3260,1187,158,2815,5698,2247,2458,1785,1003,1036,1311,372,3125,615,3054,9267,2199,7367,2633
non-intervention--0034,28,3342,1238,169,2912,5779,2313,2548,1822,1041,1093,1344,391,3194,653,3157,9294,2253,7681,2319
non-intervention--0034,29,3432,1289,175,3013,5841,2387,2653,1878,1076,1149,1377,409,3284,698,3249,9316,2307,7970,2030
non-intervention--0034,30,3538,1328,184,3114,5899,2469,2737,1928,1114,1225,1419,441,3361,736,3330,9336,2375,8221,1779
non-intervention--0034,31,3642,1371,194,3205,5958,2530,2831,1974,1142,1276,1450,467,3443,769,3408,9353,2439,8492,1508
non-intervention--0034,32,3746,1426,202,3298,6017,2603,2917,2026,1179,1354,1485,502,3501,808,3482,9363,2493,8743,1257
non-intervention--0034,33,3835,1474,214,3397,6075,2673,2986,2084,1212,1427,1507,522,3565,839,3559,9370,2556,8947,1053
non-intervention--0034,34,3928,1520,227,3487,6126,2739,3077,2132,1247,1478,1541,546,3638,886,3639,9376,2616,9135,865
non-intervention--0034,35,4017,1557,236,3579,6171,2796,3153,2184,1270,1533,1573,572,3692,915,3708,9385,2673,9295,705
non-intervention--0034,36,4111,1597,246,3658,6212,2855,3247,2235,1311,1594,1605,594,3750,958,3792,9391,2715,9435,565
non-intervention--0034,37,4199,1635,258,3735,6240,2908,3314,2284,1351,1664,1638,618,3805,993,3871,9400,2756,9553,447
non-intervention--0034,38,4285,1687,265,3817,6276,2963,3388,2334,1389,1707,1659,640,3859,1028,3941,9401,2811,9646,354
non-intervention--0034,39,4362,1722,273,3886,6301,3014,3451,2383,1414,1767,1688,656,3913,1060,4015,9407,2861,10000,0
non-intervention--0008,1,151,30,6,64,346,61,70,84,27,6,64,1,72,16,96,1044,96,162,9838
non-intervention--0008,2,308,57,7,116,657,113,146,153,58,11,126,3,145,24,231,1969,186,322,9678
non-intervention--0008,3,425,91,16,201,1020,187,226,232,93,21,194,12,259,36,380,2906,292,504,9496
non-intervention--0008,4,570,126,21,277,1383,255,309,298,126,34,250,19,366,46,518,3748,391,665,9335
non-intervention--0008,5,703,161,23,374,1731,349,385,363,162,54,320,28,491,61,653,4565,473,868,9132
non-intervention--0008,6,847,203,28,464,2035,427,488,436,190,81,382,34,606,83,765,5250,573,1064,8936
non-intervention--0008,7,976,242,32,563,2333,525,585,508,238,114,439,50,750,96,884,5815,669,1267,8733
non-intervention--0008,8,1103,286,34,668,2640,617,693,572,263,137,498,63,875,110,979,6294,756,1496,8504
non-intervention--0008,9,1231,342,40,786,2916,716,796,644,295,151,548,74,996,140,1090,6727,848,1746,8254
non-intervention--0008,10,1357,379,44,895,3169,823,886,729,343,179,599,87,1110,158,1194,7088,942,1955,8045
non-intervention--0008,11,1472,423,47,999,3414,918,991,796,379,203,650,98,1227,181,1317,7408,1017,2223,7777
non-intervention--0008,12,1570,465,54,1130,3654,1000,1109,860,422,239,697,120,1359,207,1435,7709,1083,2495,7505
non-intervention--0008,13,1694,510,61,1243,3846,1108,1203,932,456,271,753,131,1484,230,1547,7942,1171,2766,7234
non-intervention--0008,14,1813,561,71,1338,4049,1180,1306,974,492,315,791,143,1635,249,1675,8150,1250,3023,6977
non-intervention--0008,15,1930,605,77,1454,4237,1284,1413,1028,534,357,841,160,1757,265,1797,8333,1343,3356,6644
non-intervention--0008,16,2042,644,87,1544,4434,1371,1528,1090,579,401,883,170,1886,299,1910,8503,1419,3674,6326
non-intervention--0008,17,2177,689,94,1667,4603,1456,1643,1154,633,446,926,188,2000,334,2034,8623,1496,3979,6021
non-intervention--0008,18,2295,740,104,1760,4763,1542,1728,1218,667,488,964,206,2140,353,2130,8724,1559,4310,5690
non-intervention--0008,19,2403,787,112,1879,4913,1637,1829,1272,710,535,1021,217,2254,384,2246,8830,1632,4676,5324
non-intervention--0008,20,2514,822,122,2003,5043,1728,1925,1318,749,579,1071,244,2392,419,2348,8925,1713,5011,4989
non-intervention--0008,21,2620,859,133,2117,5185,1826,2038,1381,796,642,1101,259,2503,447,2439,8999,1788,5365,4635
non-intervention--0008,22,2731,915,139,2198,5309,1912,2138,1422,834,710,1160,278,2625,484,2537,9061,1872,5749,4251
non-intervention--0008,23,2831,961,147,2327,5394,1993,2230,1493,863,771,1212,303,2731,508,2655,9097,1937,6080,3920
non-intervention--0008,24,2958,1016,156,2465,5494,2065,2320,1560,899,831,1247,322,2836,551,2768,9137,2010,6390,3610
non-intervention--0008,25,3054,1075,166,2564,5578,2157,2429,1615,927,889,1288,343,2925,583,2859,9174,2099,6756,3244
non-intervention--0008,26,3137,1131,172,2680,5673,2242,2519,1680,962,957,1330,368,3026,621,2955,9203,2157,7069,2931
non-intervention--0008,27,3237,1189,177,2802,5753,2315,2617,1727,996,1003,1369,390,3114,649,3077,9231,2237,7417,2583
non-intervention--0008,28,3350,1235,183,2904,5817,2391,2731,1790,1027,1067,1406,410,3194,677,3164,9264,2297,7693,2307
non-intervention--0008,29,3449,1277,188,3032,5881,2489,2812,1840,1064,1127,1438,440,3282,712,3258,9286,2373,7973,2027
non-intervention--0008,30,3575,1341,196,3116,5931,2558,2907,1901,1103,1186,1477,460,3367,745,3348,9304,2434,8227,1773
non-intervention--0008,31,3673,1387,200,3222,5996,2615,2995,1956,1134,1243,1506,487,3446,785,3449,9325,2499,8477,1523
non-intervention--0008,32,3782,1440,208,3326,6060,2688,3084,2015,1182,1298,1540,512,3510,814,3540,9340,2560,8700,1300
non-intervention--0008,33,3874,1486,218,3416,6103,2765,3160,2063,1215,1347,1580,536,3579,847,3622,9358,2612,8886,1114
non-intervention--0008,34,3957,1536,224,3502,6140,2834,3255,2117,1248,1399,1609,562,3647,877,3709,9370,2669,9077,923
non-intervention--0008,35,4053,1593,236,3596,6195,2891,3329,2158,1281,1467,1646,585,3697,915,3799,9376,2735,9233,767
non-intervention--0008,36,4152,1637,241,3713,6240,2953,3411,2202,1319,1530,1665,606,3754,955,3880,9380,2789,9379,621
non-intervention--0008,37,4232,1692,251,3798,6277,3009,3484,2248,1353,1592,1702,624,3804,1002,3947,9391,2831,9506,494
non-intervention--0008,38,4339,1730,265,3875,6312,3069,3558,2287,1377,1650,1731,654,3858,1039,4027,9392,2887,9617,383
non-intervention--0008,39,4413,1774,277,3951,6341,3117,3632,2327,1410,1712,1749,665,3921,1073,4097,9396,2940,10000,0
intervention--0088,1,88,9,0,37,152,39,64,42,11,1,45,0,55,9,74,787,73,95,9905
intervention--0088,2,183,27,0,63,306,82,128,100,28,2,89,2,116,24,140,1538,118,217,9783
intervention--0088,3,291,49,0,109,498,147,201,155,56,12,125,5,191,41,231,2421,174,345,9655
intervention--0088,4,386,76,2,145,682,206,264,199,76,17,160,14,288,53,319,3126,241,491,9509
intervention--0088,5,484,105,3,185,894,269,356,259,110,31,204,24,391,74,426,3898,304,620,9380
intervention--0088,6,583,139,3,232,1087,323,419,316,134,41,251,29,509,85,513,4521,362,777,9223
intervention--0088,7,675,175,3,288,1287,399,483,362,160,54,285,37,616,106,610,5149,422,948,9052
intervention--0088,8,781,205,6,352,1491,466,563,420,182,75,324,47,708,118,693,5690,491,1101,8899
intervention--0088,9,859,245,7,416,1692,542,652,480,200,95,363,58,839,131,774,6184,555,1321,8679
intervention--0088,10,976,289,9,477,1924,616,735,519,229,116,403,67,946,153,852,6583,610,1533,8467
intervention--0088,11,1087,338,11,541,2129,698,826,571,258,140,442,75,1077,171,935,6941,688,1743,8257
intervention--0088,12,1185,386,13,622,2347,786,907,620,288,165,491,83,1184,191,1024,7274,759,1978,8022
intervention--0088,13,1295,424,15,704,2546,872,995,676,314,202,532,97,1292,205,1118,7555,842,2217,7783
intervention--0088,14,1410,470,18,774,2737,943,1074,712,339,231,568,113,1399,229,1202,7796,904,2488,7512
intervention--0088,15,1492,513,19,852,2934,1033,1177,764,378,273,615,130,1526,254,1284,8001,983,2774,7226
intervention--0088,16,1602,551,21,934,3130,1140,1266,808,407,308,656,145,1653,273,1368,8199,1053,3036,6964
intervention--0088,17,1689,615,27,1030,3317,1236,1361,845,430,347,687,169,1772,308,1460,8367,1116,3361,6639
intervention--0088,18,1805,664,30,1123,3493,1312,1463,891,451,388,732,179,1898,336,1536,8506,1175,3678,6322
intervention--0088,19,1908,712,33,1223,3672,1401,1565,928,483,411,775,194,1999,369,1624,8637,1231,3988,6012
intervention--0088,20,2016,750,39,1301,3811,1499,1663,982,521,455,823,214,2101,391,1715,8734,1298,4359,5641
intervention--0088,21,2106,803,44,1393,3978,1573,1748,1017,553,500,859,222,2219,412,1814,8835,1354,4733,5267
intervention--0088,22,2187,841,49,1475,4125,1670,1856,1060,581,536,890,242,2323,430,1896,8923,1434,5098,4902
intervention--0088,23,2299,892,58,1566,4267,1763,1946,1125,606,586,926,258,2434,466,1996,8990,1501,5446,4554
intervention--0088,24,2408,929,61,1673,4407,1853,2039,1160,640,628,958,277,2545,502,2075,9054,1558,5800,4200
intervention--0088,25,2507,977,63,1751,4547,1950,2119,1219,670,680,999,293,2649,540,2166,9097,1621,6148,3852
intervention--0088,26,2610,1026,67,1861,4671,2023,2197,1268,699,719,1029,320,2739,578,2261,9151,1695,6478,3522
intervention--0088,27,2714,1076,72,1967,4790,2092,2290,1307,733,766,1064,340,2839,616,2347,9187,1765,6828,3172
intervention--0088,28,2811,1117,83,2044,4902,2171,2370,1362,771,814,1105,355,2910,641,2446,9228,1840,7157,2843
intervention--0088,29,2910,1157,89,2145,5019,2248,2448,1406,810,876,1165,369,2988,677,2521,9249,1895,7496,2504
intervention--0088,30,3019,1203,92,2232,5112,2327,2542,1449,852,941,1193,383,3070,702,2585,9280,1950,7798,2202
intervention--0088,31,3102,1243,97,2318,5210,2388,2632,1487,886,1000,1238,400,3160,736,2671,9312,2015,8104,1896
intervention--0088,32,3196,1285,108,2411,5303,2466,2711,1537,920,1051,1270,417,3260,766,2748,9336,2074,8359,1641
intervention--0088,33,3301,1320,115,2509,5385,2546,2797,1586,966,1113,1312,446,3342,797,2820,9360,2151,8616,1384
intervention--0088,34,3386,1380,127,2598,5461,2608,2878,1625,1008,1158,1348,470,3398,832,2902,9371,2202,8829,1171
intervention--0088,35,3481,1426,134,2684,5531,2674,2961,1668,1041,1210,1377,490,3458,861,2978,9387,2258,8999,1001
intervention--0088,36,3578,1471,140,2767,5602,2734,3040,1708,1064,1260,1404,509,3524,897,3049,9400,2301,9155,845
intervention--0088,37,3672,1523,145,2847,5649,2808,3133,1754,1093,1308,1430,532,3575,936,3119,9412,2370,9337,663
intervention--0088,38,3743,1589,153,2921,5719,2860,3218,1796,1128,1351,1461,561,3636,971,3190,9425,2416,9472,528
intervention--0088,39,3825,1632,159,3020,5772,2925,3295,1830,1155,1396,1490,570,3692,1010,3262,9432,2471,10000,0
intervention--0077,1,130,22,2,42,206,55,62,65,24,1,54,3,71,7,77,876,75,140,9860
intervention--0077,2,261,46,3,76,389,133,126,129,46,4,101,3,137,17,155,1624,142,278,9722
intervention--0077,3,367,75,3,139,646,201,205,188,62,11,150,5,235,31,263,2539,227,418,9582
intervention--0077,4,476,109,5,189,890,265,278,240,91,21,204,13,319,48,374,3364,318,569,9431
intervention--0077,5,577,147,11,251,1189,349,372,291,114,35,247,22,437,65,470,4121,389,722,9278
intervention--0077,6,689,190,12,309,1425,429,455,353,151,52,296,30,532,73,576,4777,468,921,9079
intervention--0077,7,801,247,16,385,1691,521,530,413,185,66,346,36,641,92,657,5382,536,1108,8892
intervention--0077,8,900,275,20,459,1925,607,628,473,217,85,390,43,755,105,752,5901,601,1307,8693
intervention--0077,9,1009,315,22,531,2168,689,727,531,249,103,430,54,862,119,832,6400,680,1508,8492
intervention--0077,10,1111,350,25,600,2387,773,826,603,275,128,469,64,977,136,926,6796,766,1729,8271
intervention--0077,11,1205,397,33,699,2624,875,925,656,305,171,518,80,1115,155,1007,7122,837,1964,8036
intervention--0077,12,1301,435,35,777,2828,971,1021,703,336,193,550,89,1247,180,1122,7451,909,2200,7800
intervention--0077,13,1392,468,35,890,3054,1037,1122,753,361,229,586,107,1370,206,1229,7750,973,2461,7539
intervention--0077,14,1501,509,38,964,3259,1121,1215,802,386,260,628,121,1479,225,1311,8001,1038,2717,7283
intervention--0077,15,1610,561,41,1063,3436,1198,1307,850,416,302,681,141,1609,244,1407,8176,1108,3049,6951
intervention--0077,16,1700,600,46,1144,3628,1285,1413,884,438,342,721,151,1732,270,1499,8331,1180,3315,6685
intervention--0077,17,1812,639,52,1244,3817,1377,1498,936,472,373,765,167,1853,308,1589,8471,1258,3649,6351
intervention--0077,18,1916,681,59,1328,3959,1452,1596,996,511,419,807,181,1989,335,1687,8598,1334,3974,6026
intervention--0077,19,2010,728,65,1426,4130,1536,1694,1054,544,456,848,202,2116,354,1770,8716,1406,4316,5684
intervention--0077,20,2120,791,70,1533,4272,1619,1787,1094,580,502,895,226,2240,380,1864,8821,1468,4633,5367
intervention--0077,21,2214,834,73,1649,4420,1723,1874,1142,623,550,936,237,2346,415,1964,8891,1522,4958,5042
intervention--0077,22,2311,884,84,1755,4561,1819,1967,1194,649,591,966,253,2467,439,2060,8957,1587,5323,4677
intervention--0077,23,2397,941,90,1855,4692,1900,2047,1243,691,635,1006,269,2574,464,2149,9013,1664,5683,4317
intervention--0077,24,2510,992,99,1941,4820,1971,2153,1297,735,685,1051,282,2694,495,2234,9078,1731,6011,3989
intervention--0077,25,2617,1050,106,2044,4941,2043,2240,1335,775,731,1085,303,2798,531,2323,9131,1789,6352,3648
intervention--0077,26,2715,1108,113,2159,5044,2119,2330,1387,808,792,1125,324,2904,569,2414,9161,1854,6672,3328
intervention--0077,27,2811,1163,120,2248,5158,2218,2418,1436,846,841,1146,344,3000,602,2498,9200,1929,7020,2980
intervention--0077,28,2915,1206,125,2339,5263,2300,2513,1487,892,897,1187,369,3090,639,2571,9226,1992,7341,2659
intervention--0077,29,3019,1262,126,2442,5361,2375,2606,1543,921,958,1223,393,3168,675,2661,9258,2061,7639,2361
intervention--0077,30,3112,1313,134,2529,5448,2458,2696,1597,962,1007,1244,416,3237,711,2741,9278,2117,7968,2032
intervention--0077,31,3209,1360,139,2635,5513,2537,2793,1645,1003,1059,1280,433,3307,748,2818,9284,2178,8236,1764
intervention--0077,32,3297,1405,149,2722,5586,2612,2883,1694,1034,1104,1317,454,3378,776,2896,9300,2234,8472,1528
intervention--0077,33,3379,1448,156,2810,5650,2680,2954,1735,1060,1148,1350,464,3450,808,2978,9319,2299,8708,1292
intervention--0077,34,3455,1504,163,2907,5716,2754,3043,1773,1098,1191,1386,489,3519,836,3044,9343,2365,8923,1077
intervention--0077,35,3552,1554,175,2994,5781,2814,3115,1825,1130,1252,1420,514,3577,874,3126,9353,2416,9100,900
intervention--0077,36,3630,1608,184,3085,5823,2871,3201,1867,1168,1298,1457,532,3641,910,3188,9368,2469,9272,728
intervention--0077,37,3712,1662,194,3162,5875,2930,3296,1911,1204,1352,1486,546,3700,951,3279,9379,2527,9413,587
intervention--0077,38,3784,1703,206,3249,5919,2993,3365,1953,1233,1390,1517,560,3763,977,3351,9385,2568,9532,468
intervention--0077,39,3873,1744,219,3338,5960,3055,3432,1990,1266,1437,1540,577,3812,1029,3406,9389,2614,10000,0
intervention--0063,1,97,28,1,38,177,46,62,56,22,4,44,2,56,14,81,884,57,128,9872
