run,year,cumulative cost_non_intervention_by_person,cumulative cost_intervention_by_person,cumulative cost_increment_by_person,cumulative qaly_non_intervention_by_person,cumulative qaly_intervention_by_person,cumulative qaly_increment_by_person,icer
0061,8,57133.5303,56247.7565,-885.7738,5.23075743,5.27349639,0.04273896000000022,-20725.21
0061,9,63976.9239,62910.5769,-1066.347,5.7222860099999995,5.77584856,0.053562550000000195,-19908.44
0061,10,70566.4579,69351.6732,-1214.7847,6.17769395,6.24314028,0.06544632999999958,-18561.54
0061,11,76957.0509,75667.6502,-1289.4007,6.6038440000000005,6.682445110000001,0.07860110999999888,-16404.36
0061,12,83184.9045,81820.1046,-1364.7999,7.00022084,7.09222997,0.09200912999999855,-14833.31
0061,13,89213.5735,87811.1299,-1402.4436,7.3679476699999995,7.4742926999999995,0.10634502999999967,-13187.67
0061,14,95008.3001,93561.1219,-1447.1782,7.708633590000001,7.82952726,0.1208936699999991,-11970.67
0061,15,100564.0934,99063.297,-1500.7964,8.02124646,8.15656342,0.13531695999999938,-11090.97
0061,16,105854.8785,104294.2537,-1560.6248,8.30796938,8.4577808,0.14981141999999964,-10417.26
0061,17,110966.8966,109351.6623,-1615.2343,8.5735009,8.73793602,0.16443512000000046,-9822.93
0061,18,115752.9154,114149.979,-1602.9364,8.8132063,8.99278642,0.17958012000000018,-8926.02
0061,19,120191.1943,118659.4468,-1531.7475,9.03001102,9.224102760000001,0.19409174000000057,-7891.87
0061,20,124329.2443,122843.7334,-1485.5109,9.223830770000001,9.43257691,0.20874614000000147,-7116.35
0061,21,128185.6991,126761.9601,-1423.739,9.39860932,9.62280842,0.22419910000000237,-6350.33
0061,22,131660.3865,130346.4677,-1313.9188,9.55469542,9.792875500000001,0.23818008000000263,-5516.49
0061,23,134880.4839,133673.7034,-1206.7805,9.69486346,9.947137230000001,0.2522737700000027,-4783.61
0061,24,137750.9059,136642.7699,-1108.136,9.81723024,10.082774689999999,0.2655444500000027,-4173.07
0061,25,140298.6138,139382.4084,-916.2054,9.92494782,10.20299734,0.2780495200000034,-3295.12
0061,26,142521.0582,141849.1833,-671.8749,10.0172732,10.307161259999999,0.28988806000000333,-2317.7
0061,27,144547.0769,144013.0679,-534.009,10.097612510000001,10.39760147,0.29998896000000386,-1780.1
0061,28,146334.6285,145924.7677,-409.8608,10.16722137,10.47612681,0.30890544000000375,-1326.82
0061,29,147826.4044,147533.8256,-292.5788,10.22488836,10.54093612,0.3160477600000042,-925.74
0061,30,149124.1259,148880.2385,-243.8874,10.27375218,10.595357439999999,0.3216052600000039,-758.34
0061,31,150253.7402,150066.7329,-187.0073,10.31473469,10.64087861,0.3261439200000037,-573.39
0061,32,151192.8501,151085.8563,-106.9938,10.348691740000001,10.67936285,0.33067111000000293,-323.57
0061,33,151989.9015,151910.2557,-79.6458,10.37622689,10.71106982,0.33484293000000326,-237.86
0061,34,152616.9987,152577.3849,-39.6138,10.398188000000001,10.73692269,0.33873469000000334,-116.95
0061,35,153101.065,153144.0608,42.9958,10.41551477,10.75792607,0.34241130000000414,125.57
0061,36,153487.1356,153599.7466,112.611,10.429311870000001,10.77433469,0.3450228200000041,326.39
0061,37,153787.3079,153963.2818,175.9739,10.439655499999999,10.787071000000001,0.34741550000000426,506.52
0061,38,154034.4811,154250.8521,216.371,10.447682649999999,10.79722625,0.3495436000000045,619.01
0061,39,154219.463,154478.6409,259.1779,10.45382189,10.80474498,0.3509230900000053,738.56
0062,1,6469.9002,6675.6289,205.7287,0.79023537,0.79047507,0.00023969999999999344,858275.76
0062,2,12873.7397,13250.3216,376.5819,1.53562626,1.5377317,0.0021054399999999077,178861.38
0062,3,19628.8888,20100.1464,471.2576,2.2434765800000003,2.24763431,0.004157729999999719,113344.93
0062,4,26220.8381,26818.8618,598.0237,2.90833786,2.9157953699999997,0.00745750999999982,80190.8
0062,5,32838.1474,33586.6029,748.4555,3.53111513,3.5427519999999997,0.011636869999999909,64317.6
0062,6,39446.7117,40409.182,962.4703,4.11996958,4.13794389,0.01797430999999924,53547.0
0062,7,45973.3338,47063.9629,1090.6291,4.669026799999999,4.69418243,0.025155629999998926,43355.27
0062,8,52416.4768,53601.8273,1185.3505,5.18707844,5.21945514,0.03237669999999925,36611.22
0062,9,58720.4725,60008.0869,1287.6144,5.6751051200000004,5.71427247,0.03916734999999971,32874.69
0062,10,64836.9382,66210.5716,1373.6334,6.126818,6.17335308,0.04653508000000001,29518.23
0062,11,70856.1355,72323.561,1467.4255,6.55025073,6.6046917700000005,0.054441040000000794,26954.4
0062,12,76644.1377,78211.1878,1567.0501,6.94444637,7.00639911,0.06195274000000063,25294.28
0062,13,82324.2488,83961.8208,1637.572,7.3097411999999995,7.37996286,0.07022165999999998,23320.04
0062,14,87826.4481,89550.354,1723.9059,7.64833227,7.72690516,0.07857289000000019,21940.21
0062,15,93140.8137,94940.7793,1799.9656,7.95887216,8.04613984,0.08726768000000011,20625.8
0062,16,98087.5642,100025.323,1937.7588,8.24390857,8.34040328,0.09649470999999903,20081.5
0062,17,102903.7379,105020.1853,2116.4474,8.507814849999999,8.61349654,0.10568168999999906,20026.62
0062,18,107401.656,109585.5596,2183.9036,8.74672749,8.86069351,0.11396601999999985,19162.76
0062,19,111586.9154,113886.4027,2299.4873,8.96139976,9.08342689,0.1220271299999993,18844.07
0062,20,115426.2732,117812.9414,2386.6682,9.15361997,9.28340261,0.12978264000000053,18389.73
0062,21,118970.643,121511.5083,2540.8653,9.32862085,9.46542196,0.13680111000000034,18573.43
0062,22,122199.166,124858.418,2659.252,9.48357442,9.62660459,0.1430301700000011,18592.25
0062,23,125215.5867,127923.837,2708.2503,9.622603810000001,9.77071802,0.1481142100000012,18284.88
0062,24,127856.6089,130646.6927,2790.0838,9.743110360000001,9.895251669999999,0.15214131000000197,18338.77
0062,25,130230.9195,133123.65,2892.7305,9.84983903,10.00567851,0.15583948000000236,18562.24
0062,26,132361.7284,135303.6983,2941.9699,9.94135241,10.1001169,0.15876449000000284,18530.4
0062,27,134286.7799,137246.7931,2960.0132,10.0211781,10.18225104,0.16107294000000402,18376.85
0062,28,136008.0753,139005.2854,2997.2101,10.08990995,10.25356105,0.1636511000000042,18314.63
0062,29,137494.0719,140482.8107,2988.7388,10.14751092,10.31255434,0.1650434200000047,18108.8
0062,30,138766.4614,141751.5254,2985.064,10.19614749,10.36246551,0.16631802000000462,17947.93
0062,31,139862.5046,142824.3362,2961.8316,10.236784870000001,10.40407315,0.16728828000000504,17704.96
0062,32,140774.1903,143753.0856,2978.8953,10.27007075,10.43839813,0.16832738000000536,17697.03
0062,33,141525.3179,144520.5567,2995.2388,10.29762549,10.46623918,0.1686136900000056,17763.91
0062,34,142115.413,145152.3788,3036.9658,10.3196108,10.48915309,0.1695422900000063,17912.73
0062,35,142580.9675,145660.1488,3079.1813,10.33686591,10.50772123,0.17085532000000675,18022.16
0062,36,142968.7294,146081.2048,3112.4754,10.35050018,10.52251611,0.1720159300000072,18094.11
0062,37,143255.4532,146381.9726,3126.5194,10.36089279,10.53325521,0.17236242000000784,18139.22
0062,38,143476.8503,146627.3764,3150.5261,10.369138430000001,10.54168074,0.17254231000000872,18259.44
0062,39,143639.5808,146807.9828,3168.402,10.37535535,10.54809,0.1727346500000087,18342.6
0063,1,6997.6621,7036.9625,39.3004,0.79318381,0.79362073,0.00043692000000000915,89948.73
0063,2,13931.7907,13980.1896,48.3989,1.53958065,1.54368149,0.004100840000000244,11802.19
0063,3,21083.9739,21131.839,47.8651,2.24914583,2.25930707,0.01016124000000018,4710.56
0063,4,28139.8303,28206.6665,66.8362,2.91558518,2.9344805899999997,0.018895410000000265,3537.17
0063,5,35206.443,35240.4161,33.9731,3.54132191,3.5695551,0.028233190000000467,1203.3
0063,6,42246.3779,42169.7816,-76.5963,4.133657250000001,4.17367323,0.04001598000000085,-1914.14
0063,7,49250.5152,49091.4583,-159.0569,4.68654419,4.739682080000001,0.05313789000000106,-2993.29
0063,8,56034.0045,55906.0319,-127.9726,5.2077088499999995,5.275993880000001,0.06828503000000127,-1874.09
0063,9,62785.304,62627.4538,-157.8502,5.6974915,5.78208365,0.08459215000000113,-1866.01
0063,10,69393.8305,69205.8974,-187.9331,6.14999048,6.25110044,0.10110996000000086,-1858.7
0063,11,75955.7516,75669.0178,-286.7338,6.57422077,6.69139166,0.11717089000000123,-2447.14
0063,12,82374.1187,81921.752,-452.3667,6.97083766,7.1022661,0.1314284400000004,-3441.92
0063,13,88549.331,87977.7931,-571.5379,7.33888115,7.484481870000001,0.14560071999999927,-3925.38
0063,14,94459.1268,93734.4472,-724.6796,7.679438589999999,7.838749330000001,0.15931073999999934,-4548.84
0063,15,100099.066,99339.2483,-759.8177,7.99284681,8.16724794,0.17440112999999838,-4356.72
0063,16,105464.6537,104652.9697,-811.684,8.28128448,8.46959593,0.1883114499999996,-4310.33
0063,17,110540.949,109803.2587,-737.6903,8.548899409999999,8.75079519,0.20189577999999891,-3653.82
0063,18,115273.8962,114530.6353,-743.2609,8.79197357,9.006172079999999,0.21419850999999906,-3469.96
0063,19,119672.6555,119061.2931,-611.3624,9.01088118,9.238552129999999,0.22767094999999826,-2685.29
0063,20,123774.9749,123286.1067,-488.8682,9.20738918,9.44805326,0.24066407999999792,-2031.33
0063,21,127600.9241,127270.3093,-330.6148,9.38630665,9.6396004,0.2532937499999971,-1305.26
0063,22,131078.6654,130928.8325,-149.8329,9.545582790000001,9.80962168,0.2640388899999962,-567.47
0063,23,134316.3886,134340.6322,24.2436,9.68783539,9.96302873,0.2751933399999965,88.1
0063,24,137269.8812,137389.5887,119.7075,9.81263187,10.096965670000001,0.284333799999996,421.01
0063,25,139972.6319,140174.0936,201.4617,9.92348082,10.215856780000001,0.2923759599999961,689.05
0063,26,142349.776,142616.9487,267.1727,10.01829492,10.31794892,0.2996539999999964,891.6
0063,27,144445.2407,144781.9633,336.7226,10.10078924,10.40690216,0.3061129199999967,1099.99
0063,28,146291.4012,146720.9773,429.5761,10.17173355,10.48439638,0.3126628299999968,1373.93
0063,29,147899.514,148397.3358,497.8218,10.23087901,10.55001819,0.31913917999999686,1559.89
0063,30,149257.627,149849.4687,591.8417,10.28108757,10.606058809999999,0.32497123999999605,1821.21
0063,31,150427.5819,151114.1522,686.5703,10.3231509,10.653075320000001,0.3299244199999957,2080.99
0063,32,151387.0652,152191.162,804.0968,10.35786416,10.69292793,0.3350637699999963,2399.83
0063,33,152172.7899,153108.5118,935.7219,10.38607721,10.72587028,0.3397930699999968,2753.8
0063,34,152815.3855,153827.9341,1012.5486,10.408817630000001,10.75297399,0.3441563599999965,2942.12
0063,35,153351.8939,154412.7202,1060.8263,10.42708551,10.775118339999999,0.34803282999999646,3048.06
0063,36,153773.2047,154872.7268,1099.5221,10.44142326,10.79238698,0.3509637199999968,3132.87
0063,37,154108.1286,155242.5601,1134.4315,10.45232049,10.805556750000001,0.35323625999999786,3211.54
0063,38,154394.2734,155540.4607,1146.1873,10.46107543,10.81621657,0.3551411399999968,3227.41
0063,39,154616.1494,155787.3806,1171.2312,10.46771948,10.824433500000001,0.3567140199999965,3283.39
0064,1,6314.5024,6372.6747,58.1723,0.7924565800000001,0.79286879,0.0004122099999999591,141122.97
0064,2,12573.6765,12661.1669,87.4904,1.53881232,1.54226497,0.003452649999999994,25340.07
0064,3,19020.9437,19110.5937,89.65,2.25038137,2.2581393,0.007757930000000124,11555.92
0064,4,25456.9033,25482.0526,25.1493,2.91923328,2.93366174,0.014428459999999905,1743.03
0064,5,31939.9871,31937.5169,-2.4702,3.54705939,3.56801066,0.02095126999999993,-117.9
0064,6,38332.9426,38273.8302,-59.1124,4.14063202,4.169829770000001,0.02919774999999936,-2024.55
0064,7,44709.2585,44536.5983,-172.6602,4.695106839999999,4.73401098,0.03890413999999946,-4438.09
0064,8,51086.5891,50706.9012,-379.6879,5.2161060599999995,5.266051999999999,0.049945939999999245,-7601.98
0064,9,57276.8882,56744.9169,-531.9713,5.70780853,5.76609295,0.058284419999999226,-9127.16
0064,10,63322.3666,62599.2803,-723.0863,6.16288509,6.23139437,0.06850927999999913,-10554.57
0064,11,69189.2893,68350.3105,-838.9788,6.586162,6.6662059,0.08004389999999839,-10481.48
0064,12,74796.4824,73884.3769,-912.1055,6.980363370000001,7.073917939999999,0.09355456999999878,-9749.45
0064,13,80301.5831,79308.1377,-993.4454,7.34594567,7.45370883,0.10776315999999787,-9218.78
0064,14,85537.682,84548.1058,-989.5762,7.684566950000001,7.8070482199999995,0.12248126999999805,-8079.41
0064,15,90606.1794,89597.8985,-1008.2809,7.99666646,8.13423954,0.13757307999999757,-7329.06
0064,16,95426.2015,94348.4646,-1077.7369,8.28299012,8.43509484,0.15210471999999717,-7085.49
0064,17,100100.7608,98974.0925,-1126.6683,8.54836754,8.71495305,0.16658550999999716,-6763.3
0064,18,104502.1559,103307.9533,-1194.2026,8.78926964,8.96896671,0.17969706999999763,-6645.64
0064,19,108575.2133,107348.8156,-1226.3977,9.005116899999999,9.19983144,0.19471453999999794,-6298.44
0064,20,112329.2356,111108.5821,-1220.6535,9.198831290000001,9.406425500000001,0.20759420999999856,-5880.0
0064,21,115849.8579,114692.0305,-1157.8274,9.37377117,9.59396065,0.22018947999999947,-5258.32
0064,22,119005.8834,117943.3537,-1062.5297,9.52828089,9.76114,0.23285910999999906,-4562.97
0064,23,121984.5243,120955.4502,-1029.0741,9.66785853,9.91172916,0.24387062999999906,-4219.75
0064,24,124583.382,123658.8284,-924.5536,9.78982433,10.043755879999999,0.2539315499999997,-3640.96
0064,25,126980.2878,126149.0342,-831.2536,9.89783922,10.16131733,0.26347810999999927,-3154.92
0064,26,129041.8512,128332.0897,-709.7615,9.98989995,10.26264643,0.2727464799999987,-2602.28
0064,27,130846.8664,130351.8662,-495.0002,10.06963829,10.35180294,0.2821646499999988,-1754.3
0064,28,132465.2789,132145.0233,-320.2556,10.1384862,10.42915704,0.2906708399999989,-1101.78
0064,29,133910.4952,133714.5018,-195.9934,10.19622521,10.49482292,0.2985977099999989,-656.38
0064,30,135123.191,135061.3439,-61.8471,10.245191479999999,10.550866730000001,0.3056752499999988,-202.33
0064,31,136177.622,136219.5227,41.9007,10.286048,10.59870834,0.31266033999999926,134.01
