group,step,hypoglycemia_medical,hypoglycemia_any,amputation,macroalbuminuria,microalbuminuria,blindness,ulcer,mi,stroke,chf,angina,dialysis,egfr_60,egfr_30,revasc,neurop,laser_retina,death,count_surviving
non-intervention--0079,14,2140,900,126,1614,3598,1631,1434,976,425,619,730,213,2160,529,1604,7954,1972,3764,6236
non-intervention--0079,15,2259,956,137,1780,3750,1735,1528,1030,453,704,766,233,2272,581,1701,8076,2071,4058,5942
non-intervention--0079,16,2362,1029,152,1921,3879,1824,1638,1087,479,766,795,257,2362,636,1776,8157,2171,4345,5655
non-intervention--0079,17,2471,1094,166,2092,4012,1924,1725,1125,503,839,830,290,2460,712,1845,8234,2259,4641,5359
non-intervention--0079,18,2583,1161,181,2229,4143,2019,1804,1164,534,912,861,338,2536,783,1924,8305,2338,4960,5040
non-intervention--0079,19,2680,1235,195,2369,4282,2084,1901,1203,563,981,896,376,2611,828,1988,8354,2418,5275,4725
non-intervention--0079,20,2793,1299,212,2496,4393,2157,1996,1245,591,1036,930,397,2686,862,2060,8392,2501,5550,4450
non-intervention--0079,21,2871,1346,219,2616,4477,2224,2069,1282,611,1095,953,433,2755,911,2132,8424,2583,5820,4180
non-intervention--0079,22,2964,1395,233,2738,4563,2296,2157,1326,630,1155,985,468,2819,976,2182,8464,2649,6102,3898
non-intervention--0079,23,3033,1443,254,2849,4636,2373,2215,1362,647,1205,1003,511,2866,1030,2233,8485,2709,6396,3604
non-intervention--0079,24,3104,1494,266,2950,4711,2429,2273,1393,667,1265,1022,546,2914,1076,2274,8515,2760,6702,3298
non-intervention--0079,25,3178,1532,279,3037,4755,2487,2333,1415,689,1317,1037,578,2978,1131,2310,8531,2810,6936,3064
non-intervention--0079,26,3250,1564,288,3133,4808,2530,2388,1435,711,1351,1056,607,3016,1165,2347,8548,2862,7170,2830
non-intervention--0079,27,3312,1602,294,3211,4855,2570,2450,1460,724,1390,1068,630,3053,1215,2386,8565,2902,7411,2589
non-intervention--0079,28,3351,1641,306,3286,4902,2612,2509,1487,741,1436,1083,658,3086,1263,2426,8581,2945,7661,2339
non-intervention--0079,29,3381,1678,317,3343,4938,2645,2556,1507,757,1471,1096,684,3114,1289,2455,8589,2973,7882,2118
non-intervention--0079,30,3425,1712,324,3389,4972,2680,2595,1522,769,1511,1108,705,3145,1319,2481,8591,3008,8082,1918
non-intervention--0079,31,3466,1744,328,3443,5009,2711,2636,1538,779,1536,1121,723,3169,1343,2501,8600,3035,8282,1718
non-intervention--0079,32,3499,1769,334,3481,5034,2744,2669,1556,798,1563,1132,746,3190,1374,2527,8609,3059,8486,1514
non-intervention--0079,33,3517,1789,343,3517,5047,2764,2694,1564,805,1587,1140,771,3205,1396,2552,8614,3080,8645,1355
non-intervention--0079,34,3545,1808,351,3548,5071,2780,2711,1574,814,1600,1148,786,3227,1418,2570,8619,3091,8785,1215
non-intervention--0079,35,3567,1823,355,3579,5087,2797,2736,1578,820,1614,1151,799,3242,1433,2593,8622,3112,8911,1089
non-intervention--0079,36,3592,1840,360,3609,5098,2818,2754,1583,826,1636,1153,812,3261,1456,2601,8625,3125,9045,955
non-intervention--0079,37,3604,1849,363,3639,5110,2832,2775,1584,828,1647,1159,824,3269,1470,2608,8629,3137,9166,834
non-intervention--0079,38,3616,1855,366,3667,5121,2843,2797,1588,832,1657,1164,841,3277,1484,2616,8634,3152,9272,728
non-intervention--0079,39,3626,1860,372,3682,5130,2850,2813,1592,837,1672,1166,860,3284,1496,2621,8634,3162,9361,639
non-intervention--0079,40,3641,1869,372,3701,5138,2859,2824,1600,843,1691,1167,868,3293,1506,2627,8635,3172,9457,543
non-intervention--0079,41,3651,1872,375,3714,5144,2867,2840,1602,846,1703,1170,878,3298,1514,2637,8636,3179,9544,456
non-intervention--0079,42,3658,1874,379,3720,5148,2870,2853,1605,847,1709,1172,887,3307,1523,2641,8638,3186,9624,376
non-intervention--0079,43,3665,1879,379,3728,5153,2872,2857,1607,848,1714,1179,894,3316,1531,2644,8640,3188,9678,322
non-intervention--0079,44,3670,1886,380,3732,5154,2881,2863,1611,851,1719,1182,899,3319,1535,2650,8640,3192,9731,269
non-intervention--0079,45,3674,1890,380,3733,5159,2881,2868,1612,853,1721,1183,903,3319,1541,2653,8640,3194,9772,228
non-intervention--0079,46,3678,1891,381,3736,5167,2885,2874,1614,855,1723,1185,911,3323,1548,2656,8641,3196,9799,201
non-intervention--0079,47,3681,1895,381,3740,5168,2887,2877,1614,856,1723,1187,916,3326,1551,2660,8641,3199,9836,164
non-intervention--0079,48,3683,1896,381,3740,5170,2889,2882,1615,856,1725,1188,916,3330,1555,2661,8641,3200,9873,127
non-intervention--0079,49,3686,1899,381,3742,5171,2892,2885,1616,857,1726,1188,919,3332,1556,2664,8642,3200,9888,112
non-intervention--0079,50,3687,1900,384,3743,5171,2892,2887,1617,857,1727,1189,920,3334,1560,2667,8642,3200,9908,92
non-intervention--0079,51,3688,1901,386,3744,5171,2892,2887,1617,857,1729,1190,921,3337,1562,2669,8643,3201,9926,74
non-intervention--0079,52,3690,1903,386,3744,5172,2892,2891,1617,858,1731,1190,922,3338,1563,2669,8643,3201,9943,57
non-intervention--0079,53,3692,1903,386,3746,5174,2893,2892,1617,858,1731,1190,922,3338,1565,2669,8643,3201,9956,44
non-intervention--0079,54,3692,1905,386,3746,5174,2893,2892,1617,858,1732,1190,922,3338,1566,2669,8643,3201,9967,33
non-intervention--0079,55,3692,1906,386,3746,5175,2894,2892,1617,858,1732,1190,923,3338,1566,2670,8643,3202,9976,24
non-intervention--0079,56,3693,1907,386,3746,5176,2895,2893,1618,858,1733,1190,923,3338,1566,2670,8643,3202,9981,19
non-intervention--0079,57,3693,1907,386,3747,5176,2895,2894,1618,858,1733,1190,923,3338,1566,2670,8643,3202,9985,15
non-intervention--0079,58,3693,1907,386,3747,5176,2895,2894,1618,858,1733,1190,923,3338,1566,2670,8643,3202,9995,5
non-intervention--0079,59,3693,1907,386,3747,5176,2895,2894,1618,858,1733,1190,923,3338,1566,2670,8643,3202,9996,4
non-intervention--0079,60,3693,1907,386,3748,5176,2895,2894,1618,858,1733,1190,923,3338,1566,2670,8643,3202,9997,3
non-intervention--0079,61,3693,1907,386,3748,5176,2896,2894,1618,858,1734,1190,923,3338,1566,2670,8643,3202,9998,2
non-intervention--0079,62,3693,1907,386,3748,5176,2896,2894,1618,858,1734,1190,923,3338,1566,2670,8643,3202,9999,1
non-intervention--0079,63,3693,1907,386,3748,5176,2896,2894,1618,858,1734,1190,923,3338,1566,2670,8643,3202,10000,0
non-intervention--0045,1,230,43,2,50,264,70,73,93,31,7,46,3,124,6,119,1120,158,221,9779
non-intervention--0045,2,422,90,7,117,577,175,193,175,57,28,125,11,287,20,266,2269,307,434,9566
non-intervention--0045,3,594,147,15,186,881,298,281,238,90,59,173,15,468,40,411,3300,467,675,9325
non-intervention--0045,4,763,198,23,275,1161,423,388,313,123,91,243,29,628,65,535,4274,612,923,9077
non-intervention--0045,5,916,278,32,376,1464,554,500,381,152,129,311,36,815,91,663,4987,736,1223,8777
non-intervention--0045,6,1066,355,40,481,1740,688,626,437,183,170,347,55,1010,125,770,5638,890,1465,8535
non-intervention--0045,7,1204,414,45,592,2033,819,715,501,222,209,413,66,1180,152,881,6178,1043,1695,8305
non-intervention--0045,8,1340,496,60,712,2289,943,821,573,248,264,465,84,1331,192,996,6608,1176,1936,8064
non-intervention--0045,9,1485,568,72,875,2523,1059,935,653,283,330,522,103,1494,231,1101,6969,1286,2190,7810
non-intervention--0045,10,1615,648,81,1006,2735,1180,1037,710,317,389,572,122,1644,276,1206,7253,1412,2453,7547
non-intervention--0045,11,1759,723,90,1165,2964,1297,1148,771,355,446,615,139,1779,321,1313,7486,1525,2740,7260
non-intervention--0045,12,1906,807,99,1324,3191,1417,1266,818,388,492,657,167,1928,358,1410,7704,1642,3023,6977
non-intervention--0045,13,2056,882,111,1498,3393,1538,1352,865,428,551,693,192,2058,407,1506,7863,1763,3298,6702
non-intervention--0045,14,2198,963,123,1656,3562,1642,1453,925,450,625,736,216,2203,456,1582,8009,1859,3572,6428
non-intervention--0045,15,2321,1025,132,1814,3733,1762,1553,979,478,694,779,247,2310,515,1660,8143,1963,3849,6151
non-intervention--0045,16,2455,1096,147,1965,3875,1859,1655,1036,501,773,827,277,2421,581,1773,8259,2063,4140,5860
non-intervention--0045,17,2548,1170,156,2119,4016,1969,1762,1087,542,835,855,304,2506,640,1850,8338,2177,4476,5524
non-intervention--0045,18,2640,1240,170,2266,4147,2049,1844,1138,568,884,903,346,2589,693,1912,8407,2254,4809,5191
non-intervention--0045,19,2736,1309,186,2405,4272,2143,1938,1183,593,959,943,379,2669,754,1993,8468,2349,5105,4895
non-intervention--0045,20,2840,1360,195,2532,4408,2218,2015,1222,621,1036,975,414,2736,800,2072,8523,2436,5389,4611
non-intervention--0045,21,2943,1411,206,2657,4510,2306,2094,1254,653,1089,1004,452,2812,869,2141,8556,2518,5692,4308
non-intervention--0045,22,3028,1458,219,2758,4605,2375,2177,1297,672,1141,1035,490,2882,937,2183,8594,2575,5992,4008
non-intervention--0045,23,3101,1512,229,2874,4682,2441,2243,1334,692,1198,1063,521,2946,986,2237,8631,2638,6264,3736
non-intervention--0045,24,3167,1558,239,2980,4755,2501,2298,1363,714,1253,1089,556,2996,1029,2294,8653,2708,6516,3484
non-intervention--0045,25,3228,1597,252,3090,4814,2556,2357,1390,745,1290,1109,587,3050,1092,2339,8675,2776,6775,3225
non-intervention--0045,26,3296,1634,266,3179,4867,2599,2412,1409,768,1342,1121,615,3101,1134,2380,8691,2828,7028,2972
non-intervention--0045,27,3353,1673,279,3269,4922,2645,2467,1433,785,1388,1138,646,3147,1184,2423,8700,2878,7297,2703
non-intervention--0045,28,3401,1706,286,3347,4973,2691,2519,1460,799,1432,1159,674,3180,1230,2465,8709,2928,7547,2453
non-intervention--0045,29,3446,1740,294,3420,5004,2733,2582,1476,820,1469,1173,698,3206,1267,2499,8717,2965,7787,2213
non-intervention--0045,30,3498,1776,299,3470,5033,2780,2621,1495,831,1495,1194,732,3238,1309,2529,8726,2993,7988,2012
non-intervention--0045,31,3546,1798,310,3528,5063,2808,2652,1520,841,1531,1207,753,3258,1342,2560,8736,3025,8184,1816
non-intervention--0045,32,3584,1821,318,3581,5085,2830,2688,1541,851,1562,1212,781,3283,1380,2588,8742,3047,8370,1630
non-intervention--0045,33,3618,1847,321,3616,5108,2842,2714,1557,860,1595,1224,801,3297,1412,2601,8750,3074,8565,1435
non-intervention--0045,34,3642,1869,326,3653,5121,2862,2745,1568,865,1615,1232,818,3314,1435,2609,8757,3093,8722,1278
non-intervention--0045,35,3667,1888,331,3676,5135,2878,2774,1578,869,1637,1241,837,3333,1451,2618,8760,3112,8865,1135
non-intervention--0045,36,3682,1903,334,3700,5150,2887,2802,1587,873,1658,1249,850,3353,1474,2631,8761,3133,9013,987
non-intervention--0045,37,3689,1912,337,3717,5160,2904,2826,1598,877,1674,1251,860,3364,1484,2644,8765,3145,9135,865
non-intervention--0045,38,3708,1923,341,3738,5173,2914,2839,1606,882,1685,1255,872,3373,1497,2652,8767,3159,9231,769
non-intervention--0045,39,3719,1934,344,3757,5176,2923,2854,1612,889,1702,1259,882,3382,1511,2663,8770,3175,9344,656
non-intervention--0045,40,3729,1946,346,3774,5185,2931,2871,1612,895,1712,1263,892,3389,1523,2672,8771,3180,9444,556
non-intervention--0045,41,3736,1954,347,3789,5193,2939,2877,1615,898,1721,1268,900,3396,1530,2678,8773,3191,9522,478
non-intervention--0045,42,3743,1959,348,3802,5197,2943,2889,1617,900,1725,1270,907,3405,1539,2684,8773,3194,9594,406
non-intervention--0045,43,3751,1966,348,3811,5200,2947,2893,1620,900,1735,1273,918,3412,1547,2688,8773,3200,9670,330
non-intervention--0045,44,3757,1967,352,3819,5204,2954,2897,1621,902,1739,1274,923,3417,1555,2691,8774,3202,9717,283
non-intervention--0045,45,3762,1970,353,3827,5208,2958,2903,1623,904,1739,1275,930,3417,1563,2693,8774,3205,9770,230
non-intervention--0045,46,3768,1975,355,3830,5208,2959,2908,1624,906,1741,1275,933,3421,1566,2695,8774,3207,9806,194
non-intervention--0045,47,3771,1976,356,3832,5208,2960,2912,1625,907,1743,1276,936,3422,1568,2697,8774,3208,9832,168
non-intervention--0045,48,3773,1977,357,3836,5210,2962,2914,1627,907,1746,1279,939,3423,1568,2700,8774,3210,9863,137
non-intervention--0045,49,3775,1981,357,3838,5212,2962,2917,1628,907,1748,1279,943,3426,1570,2702,8774,3211,9897,103
non-intervention--0045,50,3778,1984,357,3841,5214,2962,2918,1628,907,1749,1280,943,3426,1573,2703,8774,3213,9913,87
non-intervention--0045,51,3779,1985,358,3841,5214,2962,2920,1628,907,1751,1280,945,3426,1573,2703,8775,3213,9929,71
non-intervention--0045,52,3780,1986,359,3842,5214,2962,2922,1628,908,1751,1280,946,3427,1574,2704,8775,3214,9943,57
non-intervention--0045,53,3781,1987,359,3842,5215,2963,2924,1628,908,1752,1280,947,3428,1574,2704,8775,3214,9956,44
non-intervention--0045,54,3781,1987,359,3842,5215,2964,2924,1628,908,1753,1280,948,3428,1574,2704,8775,3214,9967,33
non-intervention--0045,55,3782,1987,359,3843,5215,2964,2925,1628,908,1753,1280,948,3428,1575,2704,8775,3214,9976,24
non-intervention--0045,56,3783,1988,359,3843,5215,2964,2926,1628,908,1753,1280,950,3428,1575,2704,8775,3214,9980,20
non-intervention--0045,57,3783,1989,359,3843,5216,2964,2926,1628,909,1753,1280,952,3428,1576,2704,8775,3214,9987,13
non-intervention--0045,58,3783,1989,359,3843,5216,2964,2926,1629,909,1753,1280,952,3428,1576,2704,8775,3214,9988,12
non-intervention--0045,59,3783,1989,359,3843,5216,2964,2926,1629,909,1753,1280,952,3429,1576,2704,8775,3214,9991,9
non-intervention--0045,60,3783,1989,359,3843,5216,2964,2926,1629,909,1753,1280,952,3429,1576,2704,8775,3214,9994,6
non-intervention--0045,61,3783,1989,359,3843,5216,2964,2926,1629,909,1753,1280,952,3429,1576,2704,8775,3214,9995,5
non-intervention--0045,62,3783,1989,359,3843,5216,2964,2926,1629,909,1753,1280,952,3429,1576,2704,8775,3214,9998,2
non-intervention--0045,63,3783,1989,359,3843,5216,2964,2926,1629,909,1753,1280,952,3429,1576,2704,8775,3214,9999,1
non-intervention--0045,64,3783,1989,359,3843,5216,2964,2926,1629,909,1753,1280,952,3429,1576,2704,8775,3214,9999,1
non-intervention--0045,65,3783,1989,359,3843,5216,2964,2926,1629,909,1753,1280,952,3429,1576,2704,8775,3215,9999,1
non-intervention--0045,66,3783,1989,359,3843,5216,2964,2926,1629,909,1753,1280,952,3429,1576,2704,8775,3215,10000,0
non-intervention--0051,1,196,37,2,45,290,78,75,101,27,6,65,3,125,9,129,1071,185,263,9737
non-intervention--0051,2,376,100,11,111,606,174,179,196,57,26,132,10,302,29,268,2271,338,489,9511
non-intervention--0051,3,546,164,18,197,905,281,290,281,100,48,177,19,465,46,425,3255,497,719,9281
non-intervention--0051,4,703,241,27,279,1200,402,402,344,139,74,216,24,669,67,549,4149,660,965,9035
non-intervention--0051,5,865,322,35,366,1502,518,511,420,180,117,257,38,852,88,674,4916,815,1260,8740
non-intervention--0051,6,1008,397,42,497,1820,633,632,482,216,166,310,52,1041,116,794,5566,960,1516,8484
non-intervention--0051,7,1178,456,47,619,2125,753,741,552,247,224,363,64,1201,156,896,6032,1089,1738,8262
non-intervention--0051,8,1316,535,58,771,2381,884,853,606,271,275,415,80,1361,192,996,6480,1226,1995,8005
non-intervention--0051,9,1472,621,66,908,2653,993,972,665,303,341,476,93,1516,249,1105,6817,1364,2260,7740
non-intervention--0051,10,1625,700,75,1045,2881,1102,1080,721,344,397,531,112,1660,291,1225,7104,1488,2537,7463
non-intervention--0051,11,1758,784,82,1221,3086,1220,1196,769,377,447,587,131,1797,347,1330,7349,1616,2802,7198
non-intervention--0051,12,1896,858,91,1403,3273,1337,1324,819,412,512,637,160,1948,391,1431,7555,1735,3086,6914
non-intervention--0051,13,2002,942,101,1559,3470,1445,1418,872,442,575,679,180,2064,461,1522,7735,1863,3382,6618
non-intervention--0051,14,2132,1015,115,1711,3636,1543,1528,915,474,638,731,211,2179,519,1615,7884,1978,3679,6321
non-intervention--0051,15,2255,1088,127,1853,3819,1635,1663,971,506,711,771,246,2304,580,1708,8009,2091,3967,6033
non-intervention--0051,16,2354,1162,143,1986,3965,1744,1774,1028,530,784,799,280,2413,641,1786,8116,2194,4248,5752
non-intervention--0051,17,2464,1241,160,2140,4090,1835,1865,1082,554,852,826,318,2515,700,1865,8218,2285,4566,5434
non-intervention--0051,18,2574,1298,167,2289,4221,1940,1950,1130,579,933,855,360,2616,753,1954,8289,2371,4877,5123
non-intervention--0051,19,2683,1366,177,2415,4321,2029,2026,1168,604,1011,890,394,2697,810,2043,8349,2454,5217,4783
non-intervention--0051,20,2771,1420,190,2545,4425,2115,2103,1215,630,1071,922,419,2766,877,2111,8410,2528,5492,4508
non-intervention--0051,21,2850,1479,202,2674,4514,2201,2192,1241,652,1131,950,452,2844,938,2178,8456,2591,5744,4256
non-intervention--0051,22,2926,1528,213,2795,4597,2267,2275,1282,674,1185,983,490,2915,1005,2236,8488,2649,6046,3954
non-intervention--0051,23,3015,1585,230,2902,4679,2328,2338,1315,697,1236,1009,530,2982,1060,2282,8515,2704,6314,3686
non-intervention--0051,24,3074,1643,243,3002,4754,2382,2401,1345,726,1296,1026,559,3030,1116,2339,8540,2758,6593,3407
non-intervention--0051,25,3148,1682,260,3090,4817,2433,2466,1376,739,1351,1045,578,3071,1166,2400,8565,2813,6856,3144
non-intervention--0051,26,3226,1728,268,3169,4862,2494,2537,1395,752,1396,1065,606,3116,1207,2439,8581,2872,7094,2906
non-intervention--0051,27,3289,1777,274,3236,4911,2534,2586,1418,766,1436,1079,628,3162,1255,2476,8591,2915,7330,2670
non-intervention--0051,28,3341,1817,284,3310,4953,2581,2638,1449,776,1477,1094,660,3190,1291,2521,8604,2945,7578,2422
non-intervention--0051,29,3388,1849,292,3374,4982,2619,2684,1465,789,1521,1105,688,3225,1336,2550,8615,2977,7781,2219
non-intervention--0051,30,3420,1878,299,3431,5019,2651,2730,1479,810,1559,1127,720,3254,1372,2577,8620,3006,7998,2002
non-intervention--0051,31,3463,1904,304,3482,5043,2679,2763,1493,827,1594,1134,753,3291,1405,2614,8627,3041,8207,1793
non-intervention--0051,32,3483,1934,312,3527,5078,2703,2793,1504,838,1620,1150,771,3320,1442,2634,8634,3066,8396,1604
non-intervention--0051,33,3516,1959,319,3568,5097,2727,2826,1511,846,1647,1162,794,3340,1463,2659,8638,3087,8573,1427
non-intervention--0051,34,3550,1981,326,3606,5111,2752,2859,1526,853,1666,1172,810,3358,1491,2676,8645,3115,8760,1240
non-intervention--0051,35,3574,1999,328,3628,5129,2772,2885,1537,861,1683,1182,823,3378,1513,2702,8648,3137,8891,1109
non-intervention--0051,36,3603,2008,331,3642,5144,2789,2912,1551,870,1701,1185,833,3389,1533,2715,8648,3150,9032,968
non-intervention--0051,37,3620,2017,335,3676,5154,2800,2935,1556,877,1726,1190,842,3403,1551,2736,8648,3161,9174,826
non-intervention--0051,38,3639,2026,339,3691,5164,2814,2948,1564,881,1737,1195,852,3409,1571,2748,8652,3171,9285,715
non-intervention--0051,39,3653,2031,341,3706,5171,2822,2965,1573,886,1748,1200,867,3418,1581,2758,8653,3187,9365,635
non-intervention--0051,40,3665,2037,347,3723,5176,2829,2982,1577,888,1754,1206,877,3428,1594,2766,8654,3192,9448,552
non-intervention--0051,41,3675,2045,347,3732,5183,2836,2992,1577,889,1766,1208,887,3434,1608,2771,8656,3195,9527,473
non-intervention--0051,42,3684,2051,350,3744,5185,2839,2998,1583,893,1771,1213,899,3440,1615,2776,8656,3199,9617,383
non-intervention--0051,43,3691,2054,351,3753,5189,2844,3004,1585,894,1776,1215,904,3446,1620,2782,8656,3203,9669,331
non-intervention--0051,44,3699,2059,354,3760,5195,2847,3009,1588,895,1778,1219,906,3451,1627,2784,8656,3208,9735,265
non-intervention--0051,45,3703,2063,356,3764,5199,2850,3016,1591,895,1781,1220,910,3458,1633,2786,8656,3211,9781,219
non-intervention--0051,46,3707,2068,358,3769,5200,2854,3019,1591,896,1786,1221,914,3464,1641,2789,8656,3214,9816,184
non-intervention--0051,47,3713,2069,358,3772,5201,2857,3021,1592,896,1788,1221,923,3466,1644,2792,8656,3215,9844,156
non-intervention--0051,48,3715,2070,361,3774,5201,2859,3022,1593,896,1789,1222,926,3467,1649,2796,8657,3217,9867,133
non-intervention--0051,49,3716,2073,361,3776,5203,2861,3024,1593,896,1792,1222,928,3467,1650,2797,8657,3218,9901,99
non-intervention--0051,50,3718,2073,361,3778,5203,2861,3026,1594,896,1793,1222,930,3468,1652,2799,8657,3221,9913,87
non-intervention--0051,51,3719,2074,361,3782,5205,2862,3027,1595,897,1795,1222,930,3470,1653,2800,8657,3221,9932,68
non-intervention--0051,52,3720,2075,361,3783,5205,2862,3028,1595,897,1796,1222,930,3471,1656,2801,8657,3221,9950,50
non-intervention--0051,53,3720,2076,361,3784,5205,2862,3028,1595,897,1797,1223,931,3473,1657,2802,8657,3222,9956,44
non-intervention--0051,54,3722,2076,361,3785,5206,2862,3028,1595,898,1797,1223,931,3473,1657,2802,8657,3222,9961,39
non-intervention--0051,55,3722,2077,361,3786,5206,2864,3029,1595,898,1797,1223,931,3473,1657,2802,8657,3222,9968,32
non-intervention--0051,56,3722,2077,361,3786,5207,2864,3029,1595,898,1797,1223,932,3474,1659,2802,8657,3222,9973,27
non-intervention--0051,57,3722,2077,361,3787,5207,2864,3031,1596,898,1798,1223,933,3474,1660,2802,8657,3222,9979,21
non-intervention--0051,58,3722,2078,361,3787,5207,2864,3032,1596,898,1798,1223,933,3474,1660,2802,8657,3222,9987,13
non-intervention--0051,59,3722,2078,361,3787,5207,2864,3032,1596,898,1798,1223,933,3474,1660,2802,8657,3222,9987,13
non-intervention--0051,60,3722,2078,361,3787,5207,2864,3032,1596,898,1799,1223,933,3475,1661,2802,8657,3222,9989,11
non-intervention--0051,61,3722,2078,361,3787,5207,2864,3033,1596,898,1799,1223,934,3476,1662,2802,8657,3222,9993,7
non-intervention--0051,62,3722,2078,361,3787,5207,2864,3033,1596,898,1800,1223,935,3476,1662,2802,8657,3222,9996,4
non-intervention--0051,63,3722,2078,361,3787,5207,2864,3033,1596,898,1800,1223,935,3476,1662,2802,8657,3222,10000,0
non-intervention--0050,1,203,48,4,43,291,76,87,85,23,7,56,4,119,8,108,1118,169,218,9782
non-intervention--0050,2,356,109,8,115,615,183,180,168,50,17,129,10,282,18,239,2274,343,457,9543
non-intervention--0050,3,501,166,11,191,905,285,267,236,88,42,183,24,442,40,383,3272,514,679,9321
non-intervention--0050,4,656,224,15,276,1201,396,382,294,124,66,234,34,630,61,494,4142,648,912,9088
non-intervention--0050,5,812,297,24,372,1491,496,473,364,164,90,291,46,807,89,624,4882,814,1162,8838
non-intervention--0050,6,963,370,29,475,1783,631,587,433,200,122,336,59,974,108,734,5541,953,1404,8596
non-intervention--0050,7,1126,455,38,598,2055,748,694,487,242,173,395,79,1138,144,850,6091,1112,1667,8333
non-intervention--0050,8,1275,526,46,727,2310,861,796,543,282,223,454,95,1290,181,960,6528,1261,1912,8088
non-intervention--0050,9,1412,602,64,854,2562,974,909,610,320,276,497,109,1438,231,1088,6883,1399,2170,7830
non-intervention--0050,10,1559,685,74,998,2824,1108,1038,674,362,339,547,143,1576,269,1194,7180,1527,2453,7547
non-intervention--0050,11,1705,770,86,1160,3039,1235,1161,724,397,397,602,173,1724,319,1313,7411,1642,2712,7288
non-intervention--0050,12,1839,856,99,1309,3265,1367,1253,782,437,467,639,194,1860,367,1423,7619,1760,2999,7001
non-intervention--0050,13,2004,938,108,1478,3464,1456,1344,834,473,544,691,218,1983,415,1518,7793,1898,3304,6696
non-intervention--0050,14,2106,1014,118,1629,3650,1558,1448,888,504,602,730,242,2107,459,1606,7955,1995,3597,6403
non-intervention--0050,15,2233,1078,131,1806,3837,1652,1567,938,529,675,779,262,2214,501,1704,8072,2095,3871,6129
non-intervention--0050,16,2366,1147,143,1961,3990,1743,1668,980,555,758,819,296,2321,568,1803,8164,2189,4209,5791
non-intervention--0050,17,2468,1209,148,2123,4124,1840,1771,1029,587,812,858,336,2419,629,1879,8254,2280,4518,5482
non-intervention--0050,18,2581,1274,159,2268,4258,1933,1869,1061,606,897,887,373,2514,699,1965,8332,2363,4812,5188
non-intervention--0050,19,2681,1354,171,2416,4397,2006,1957,1100,641,966,914,401,2600,755,2033,8390,2454,5133,4867
non-intervention--0050,20,2789,1431,188,2552,4500,2066,2041,1146,669,1031,941,436,2666,816,2107,8448,2524,5415,4585
non-intervention--0050,21,2863,1480,202,2697,4584,2144,2124,1186,696,1083,970,477,2742,866,2174,8494,2592,5702,4298
non-intervention--0050,22,2956,1538,216,2821,4676,2220,2218,1218,725,1138,997,512,2800,921,2236,8530,2645,6018,3982
non-intervention--0050,23,3022,1596,223,2933,4744,2285,2306,1248,752,1203,1023,547,2865,973,2291,8553,2710,6267,3733
non-intervention--0050,24,3093,1640,232,3045,4824,2335,2377,1283,776,1266,1040,587,2914,1027,2343,8575,2760,6529,3471
non-intervention--0050,25,3160,1682,240,3139,4883,2385,2439,1312,803,1314,1075,623,2964,1082,2395,8598,2803,6813,3187
non-intervention--0050,26,3219,1731,249,3223,4938,2427,2491,1333,818,1359,1088,649,3013,1136,2445,8618,2847,7071,2929
non-intervention--0050,27,3280,1760,260,3293,4973,2465,2537,1363,833,1401,1113,673,3057,1190,2488,8633,2889,7304,2696
non-intervention--0050,28,3341,1796,270,3365,5013,2520,2586,1383,849,1457,1130,705,3096,1235,2538,8649,2928,7520,2480
non-intervention--0050,29,3396,1840,276,3429,5050,2566,2630,1403,859,1499,1145,726,3133,1278,2574,8657,2979,7763,2237
non-intervention--0050,30,3455,1869,285,3476,5073,2594,2670,1415,872,1527,1156,758,3158,1312,2595,8660,3009,7975,2025
non-intervention--0050,31,3497,1903,299,3527,5101,2622,2716,1429,880,1558,1169,783,3186,1354,2614,8667,3040,8185,1815
non-intervention--0050,32,3539,1934,312,3566,5129,2647,2758,1439,885,1582,1178,804,3207,1388,2645,8674,3062,8401,1599
non-intervention--0050,33,3575,1956,316,3613,5143,2668,2798,1453,895,1613,1185,835,3234,1413,2666,8676,3095,8590,1410
non-intervention--0050,34,3594,1978,322,3642,5163,2683,2817,1466,902,1634,1195,865,3246,1438,2691,8679,3114,8751,1249
non-intervention--0050,35,3623,2001,327,3674,5179,2703,2856,1475,905,1657,1204,886,3262,1456,2708,8683,3132,8894,1106
non-intervention--0050,36,3640,2024,334,3702,5191,2722,2881,1479,915,1675,1215,905,3277,1469,2730,8686,3142,9040,960
non-intervention--0050,37,3653,2039,336,3728,5201,2738,2897,1487,918,1690,1223,910,3295,1487,2743,8686,3160,9166,834
non-intervention--0050,38,3666,2050,339,3746,5218,2750,2920,1492,921,1704,1230,926,3304,1500,2755,8688,3178,9260,740
non-intervention--0050,39,3684,2058,342,3758,5223,2757,2936,1499,925,1715,1236,938,3309,1514,2765,8688,3190,9362,638
non-intervention--0050,40,3692,2067,347,3771,5232,2764,2945,1503,928,1725,1239,948,3318,1525,2773,8688,3197,9457,543
non-intervention--0050,41,3701,2078,348,3792,5238,2775,2952,1512,931,1731,1241,956,3323,1537,2779,8690,3200,9533,467
non-intervention--0050,42,3711,2084,349,3800,5242,2781,2961,1514,933,1740,1246,967,3329,1546,2785,8690,3203,9617,383
non-intervention--0050,43,3718,2086,350,3806,5246,2786,2971,1516,934,1747,1249,972,3333,1550,2790,8690,3206,9677,323
