group,step,hypoglycemia_medical,hypoglycemia_any,amputation,macroalbuminuria,microalbuminuria,blindness,ulcer,mi,stroke,chf,angina,dialysis,egfr_60,egfr_30,revasc,neurop,laser_retina,death,intervention,count_surviving
non-intervention--0023,15,127,63,16,145,162,105,98,51,29,75,44,31,109,55,91,133,100,296,0,6009
non-intervention--0023,16,103,66,12,129,146,94,89,45,31,67,32,30,111,61,74,94,71,318,0,5691
non-intervention--0023,17,100,62,12,162,152,87,97,46,26,61,39,29,104,61,75,77,105,296,0,5395
non-intervention--0023,18,100,61,14,134,139,90,88,48,21,79,33,21,93,59,76,69,93,304,0,5091
non-intervention--0023,19,103,67,13,130,121,83,95,48,34,64,30,44,82,63,67,63,79,310,0,4781
non-intervention--0023,20,85,64,13,135,103,94,85,43,27,61,30,28,71,60,65,57,69,288,0,4493
non-intervention--0023,21,83,59,10,130,78,72,77,39,28,47,30,25,63,63,75,40,76,308,0,4185
non-intervention--0023,22,76,51,10,91,82,72,57,30,33,61,19,41,66,56,59,34,67,289,0,3896
non-intervention--0023,23,83,47,14,108,76,69,73,34,35,57,25,32,51,67,54,42,56,291,0,3605
non-intervention--0023,24,66,37,14,94,68,53,64,45,22,46,21,26,57,53,51,28,62,295,0,3310
non-intervention--0023,25,67,38,9,96,64,55,59,38,13,39,13,35,35,54,49,20,47,237,0,3073
non-intervention--0023,26,54,48,11,83,48,43,68,22,21,39,16,31,46,38,39,10,40,257,0,2816
non-intervention--0023,27,63,39,13,89,41,47,51,32,16,41,19,22,47,40,38,15,36,268,0,2548
non-intervention--0023,28,50,36,10,62,57,31,50,24,17,39,25,28,36,32,32,11,40,236,0,2312
non-intervention--0023,29,42,30,5,57,42,37,34,27,13,41,13,26,31,23,28,11,37,212,0,2100
non-intervention--0023,30,32,24,3,47,27,28,44,17,7,30,13,22,23,37,30,8,24,199,0,1901
non-intervention--0023,31,44,34,5,59,29,29,35,26,13,33,18,13,31,26,23,3,21,171,0,1730
non-intervention--0023,32,30,27,9,46,22,23,34,18,10,25,7,17,21,30,23,4,21,159,0,1571
non-intervention--0023,33,29,26,4,37,26,19,31,16,6,27,8,21,21,26,17,7,16,190,0,1381
non-intervention--0023,34,24,27,5,38,15,21,32,4,3,18,6,18,14,22,19,1,26,144,0,1237
non-intervention--0023,35,23,18,7,37,20,18,27,8,7,29,7,21,17,14,15,2,12,149,0,1088
non-intervention--0023,36,24,12,3,31,12,9,23,8,3,13,9,12,16,18,11,2,18,114,0,974
non-intervention--0023,37,12,8,6,18,17,11,21,9,8,8,5,12,14,18,10,4,16,130,0,844
non-intervention--0023,38,11,13,4,26,12,12,15,3,3,17,5,15,12,12,12,2,11,104,0,740
non-intervention--0023,39,13,6,2,26,9,7,16,6,3,15,6,12,9,15,8,1,9,100,0,640
non-intervention--0023,40,11,11,8,16,10,6,10,2,6,15,6,18,6,8,9,1,8,93,0,547
non-intervention--0023,41,11,6,3,12,5,2,16,3,1,5,3,10,7,13,7,0,9,84,0,463
non-intervention--0023,42,11,11,2,7,3,3,8,4,3,12,1,5,8,10,9,0,3,66,0,397
non-intervention--0023,43,6,2,2,11,4,2,7,2,3,5,2,8,4,9,2,0,4,61,0,336
non-intervention--0023,44,2,2,1,5,4,3,2,0,2,5,1,6,1,3,0,1,1,48,0,288
non-intervention--0023,45,6,6,1,6,8,5,1,4,2,4,1,8,4,6,2,0,1,45,0,243
non-intervention--0023,46,2,2,1,5,1,1,5,1,0,4,0,3,2,5,1,1,5,43,0,200
non-intervention--0023,47,6,2,0,4,2,2,6,1,0,0,2,1,4,4,2,0,3,29,0,171
non-intervention--0023,48,6,1,0,3,0,1,1,0,2,5,0,3,3,2,4,0,1,29,0,142
non-intervention--0023,49,2,1,1,3,2,6,4,0,1,2,0,2,3,3,3,0,2,23,0,119
non-intervention--0023,50,2,3,0,2,3,1,1,0,0,0,1,2,0,2,1,0,0,30,0,89
non-intervention--0023,51,4,1,1,0,1,0,3,0,2,2,0,2,2,2,0,0,0,18,0,71
non-intervention--0023,52,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,17,0,54
non-intervention--0023,53,2,1,0,2,0,2,0,1,0,0,0,1,0,1,0,0,1,14,0,40
non-intervention--0023,54,1,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,6,0,34
non-intervention--0023,55,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,3,8,0,26
non-intervention--0023,56,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,5,0,21
non-intervention--0023,57,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,8,0,13
non-intervention--0023,58,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,11
non-intervention--0023,59,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,10
non-intervention--0023,60,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,9
non-intervention--0023,61,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,6
non-intervention--0023,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6
non-intervention--0023,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5
non-intervention--0023,64,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,5
non-intervention--0023,65,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,3
non-intervention--0023,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
non-intervention--0023,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
non-intervention--0023,68,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
non-intervention--0023,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
non-intervention--0023,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
non-intervention--0037,1,213,40,3,48,272,78,70,75,31,5,55,3,97,17,98,1105,184,238,0,9762
non-intervention--0037,2,160,53,5,84,309,86,107,66,26,18,58,8,165,20,140,1170,178,234,0,9528
non-intervention--0037,3,176,70,0,52,329,112,103,78,26,17,75,8,215,19,121,1052,165,207,0,9321
non-intervention--0037,4,178,71,8,90,300,115,85,80,30,35,53,7,184,23,137,879,150,244,0,9077
non-intervention--0037,5,172,74,7,99,321,105,100,52,36,41,55,8,181,36,130,769,163,289,0,8788
non-intervention--0037,6,153,72,2,126,320,136,110,66,30,48,62,14,178,31,116,655,149,233,0,8555
non-intervention--0037,7,147,75,8,128,262,137,104,59,39,50,58,15,177,36,118,517,148,243,0,8312
non-intervention--0037,8,149,91,9,140,266,118,117,55,36,62,63,13,157,38,114,430,140,255,0,8057
non-intervention--0037,9,168,77,9,152,286,133,110,48,31,57,52,17,133,45,129,319,115,264,0,7793
non-intervention--0037,10,142,76,9,142,233,113,94,59,36,72,42,25,134,53,102,257,151,278,0,7515
non-intervention--0037,11,160,75,8,170,233,120,99,62,31,84,41,29,156,53,112,239,125,290,0,7225
non-intervention--0037,12,131,93,11,136,222,130,112,46,44,63,45,30,130,50,93,243,127,302,0,6923
non-intervention--0037,13,120,85,14,163,198,100,102,56,35,72,47,33,121,60,107,166,126,289,0,6634
non-intervention--0037,14,128,89,12,149,187,106,112,55,19,59,55,27,112,50,72,142,113,282,0,6352
non-intervention--0037,15,122,77,13,146,174,115,106,61,34,62,39,24,124,49,92,136,103,300,0,6052
non-intervention--0037,16,105,74,12,155,158,113,101,49,27,69,26,24,109,59,86,97,91,310,0,5742
non-intervention--0037,17,112,73,16,148,141,94,88,49,16,63,43,35,115,65,79,88,77,308,0,5434
non-intervention--0037,18,106,62,14,164,134,89,94,55,38,44,40,32,92,53,67,72,77,314,0,5120
non-intervention--0037,19,103,55,8,148,125,79,102,55,26,74,29,29,89,51,82,58,81,287,0,4833
non-intervention--0037,20,88,64,9,141,88,81,88,40,30,60,36,45,91,57,79,39,72,289,0,4544
non-intervention--0037,21,95,59,8,137,94,81,69,36,27,69,23,46,76,59,70,39,63,285,0,4259
non-intervention--0037,22,96,52,15,125,82,68,76,35,16,70,26,36,56,58,64,33,65,274,0,3985
non-intervention--0037,23,79,56,15,121,80,72,95,42,20,43,24,38,55,56,46,25,62,292,0,3693
non-intervention--0037,24,77,60,11,103,58,71,87,37,27,55,27,43,55,57,63,30,60,290,0,3403
non-intervention--0037,25,73,43,10,86,61,57,66,33,18,52,18,36,59,42,55,17,47,263,0,3140
non-intervention--0037,26,64,46,19,88,51,42,63,28,11,45,18,26,46,47,43,20,40,248,0,2892
non-intervention--0037,27,48,46,8,74,50,45,51,21,18,40,10,40,35,56,34,14,38,245,0,2647
non-intervention--0037,28,58,40,8,76,38,36,52,25,17,44,26,25,33,51,36,8,42,264,0,2383
non-intervention--0037,29,40,29,13,84,32,38,52,16,16,45,15,33,32,30,41,9,36,204,0,2179
non-intervention--0037,30,48,24,9,56,33,25,37,13,13,33,17,28,33,38,29,16,31,217,0,1962
non-intervention--0037,31,46,30,9,44,23,33,42,16,10,23,11,22,40,40,23,3,31,186,0,1776
non-intervention--0037,32,35,29,7,47,18,27,35,14,8,20,7,21,23,42,21,9,18,177,0,1599
non-intervention--0037,33,26,19,8,41,23,15,28,14,4,29,6,15,23,26,17,11,21,171,0,1428
non-intervention--0037,34,35,23,5,31,16,12,32,24,10,29,9,16,24,24,12,2,14,174,0,1254
non-intervention--0037,35,18,20,8,29,11,16,23,11,4,20,2,24,9,31,17,0,16,152,0,1102
non-intervention--0037,36,18,18,8,21,19,14,27,11,4,23,6,16,13,17,12,3,17,152,0,950
non-intervention--0037,37,21,18,4,17,10,12,14,9,2,13,6,16,7,17,19,2,9,125,0,825
non-intervention--0037,38,14,16,6,19,10,13,13,9,4,11,3,13,12,14,13,1,6,132,0,693
non-intervention--0037,39,22,5,2,14,10,6,13,8,7,15,8,5,8,13,8,1,12,87,0,606
non-intervention--0037,40,11,10,4,15,6,8,14,6,4,11,3,9,4,13,13,0,10,96,0,510
non-intervention--0037,41,12,8,4,9,4,12,8,2,1,5,3,8,3,12,4,3,5,65,0,445
non-intervention--0037,42,8,3,1,10,2,4,12,1,3,4,1,7,5,8,2,1,4,85,0,360
non-intervention--0037,43,5,6,2,12,3,2,8,2,3,8,4,7,4,3,3,0,4,68,0,292
non-intervention--0037,44,5,2,0,6,3,1,4,5,0,2,1,4,3,7,1,0,3,50,0,242
non-intervention--0037,45,1,4,1,8,1,1,5,2,1,7,2,3,2,5,0,0,1,44,0,198
non-intervention--0037,46,3,6,1,4,3,3,4,2,2,5,3,6,3,5,3,0,2,35,0,163
non-intervention--0037,47,6,3,0,7,2,3,3,1,0,2,0,3,0,3,1,0,3,36,0,127
non-intervention--0037,48,1,2,1,2,2,0,3,1,0,1,0,2,1,4,1,0,1,22,0,105
non-intervention--0037,49,3,2,0,1,0,2,2,2,0,2,0,4,1,3,1,0,1,29,0,76
non-intervention--0037,50,1,2,0,0,0,1,1,0,1,1,2,0,1,1,0,0,3,16,0,60
non-intervention--0037,51,0,2,1,2,2,1,3,0,0,0,0,0,0,2,1,0,1,11,0,49
non-intervention--0037,52,1,0,0,3,0,0,1,0,0,1,0,2,0,1,0,0,0,12,0,37
non-intervention--0037,53,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,7,0,30
non-intervention--0037,54,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,0,21
non-intervention--0037,55,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,4,0,17
non-intervention--0037,56,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,4,0,13
non-intervention--0037,57,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,11
non-intervention--0037,58,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7
non-intervention--0037,59,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5
non-intervention--0037,60,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5
non-intervention--0037,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
non-intervention--0037,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3
non-intervention--0037,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
non-intervention--0037,64,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
non-intervention--0037,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
non-intervention--0037,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
non-intervention--0037,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
non-intervention--0037,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
non-intervention--0037,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
non-intervention--0036,1,176,34,5,50,276,71,87,84,37,5,71,2,125,13,110,1101,177,246,0,9754
non-intervention--0036,2,173,53,8,69,309,92,95,62,35,12,62,4,146,13,136,1097,162,235,0,9519
non-intervention--0036,3,167,64,8,71,307,99,92,66,39,15,49,6,201,18,119,1013,144,242,0,9277
non-intervention--0036,4,149,57,4,84,280,126,87,69,29,29,73,13,165,20,135,897,163,231,0,9046
non-intervention--0036,5,163,44,5,104,317,134,105,66,32,34,53,10,188,20,133,783,153,273,0,8773
non-intervention--0036,6,153,84,6,109,288,139,87,66,46,40,56,13,190,36,120,610,147,232,0,8541
non-intervention--0036,7,133,77,11,108,271,105,106,61,37,46,49,13,166,41,118,489,145,234,0,8307
non-intervention--0036,8,152,82,13,132,285,122,119,53,40,47,43,18,160,40,93,424,157,256,0,8051
non-intervention--0036,9,137,69,7,135,267,108,101,62,41,56,54,20,164,38,114,378,155,254,0,7797
non-intervention--0036,10,149,74,11,151,236,127,108,67,37,60,56,21,134,52,112,312,106,287,0,7510
non-intervention--0036,11,126,87,13,162,221,120,146,58,35,67,46,19,150,36,116,249,131,283,0,7227
non-intervention--0036,12,140,65,12,159,192,133,93,47,36,79,42,22,135,49,83,214,120,291,0,6936
non-intervention--0036,13,150,82,11,152,185,115,95,68,35,59,48,34,122,64,84,205,93,281,0,6655
non-intervention--0036,14,124,68,12,154,182,92,116,57,33,75,39,29,111,57,88,161,109,293,0,6362
non-intervention--0036,15,125,68,12,153,153,107,100,57,28,69,42,29,101,52,94,118,96,297,0,6065
non-intervention--0036,16,120,55,15,149,163,106,109,38,26,72,42,20,100,59,94,104,98,320,0,5745
non-intervention--0036,17,114,71,11,145,129,85,106,53,32,63,36,30,99,68,78,85,103,305,0,5440
non-intervention--0036,18,107,70,11,149,121,106,89,44,27,62,28,26,104,58,84,69,85,280,0,5160
non-intervention--0036,19,80,60,16,145,102,93,100,45,36,61,34,31,86,61,73,51,95,307,0,4853
non-intervention--0036,20,85,50,18,153,124,69,110,47,25,68,30,31,82,72,71,46,79,292,0,4561
non-intervention--0036,21,100,57,16,147,93,60,81,41,23,72,34,33,63,61,51,47,61,289,0,4272
non-intervention--0036,22,92,57,11,110,82,60,66,38,30,62,23,25,61,62,73,48,70,273,0,3999
non-intervention--0036,23,78,55,14,94,77,59,71,30,21,66,35,29,59,59,46,35,60,301,0,3698
non-intervention--0036,24,77,46,8,109,69,59,83,30,20,55,26,22,60,47,50,24,59,255,0,3443
non-intervention--0036,25,69,42,7,80,62,44,49,26,16,61,24,27,44,49,58,12,53,272,0,3171
non-intervention--0036,26,48,42,9,76,50,41,62,28,16,46,18,33,51,46,36,14,43,271,0,2900
non-intervention--0036,27,66,43,19,65,43,35,54,22,18,38,21,36,51,49,38,15,47,234,0,2666
non-intervention--0036,28,47,33,13,73,45,46,53,29,15,41,20,41,25,46,39,15,44,240,0,2426
non-intervention--0036,29,48,32,4,54,47,38,48,18,18,41,7,20,25,37,44,9,39,244,0,2182
non-intervention--0036,30,46,25,8,67,24,32,35,20,6,36,12,35,27,36,34,12,35,193,0,1989
non-intervention--0036,31,41,26,4,40,31,26,32,13,13,29,16,23,27,39,32,6,24,188,0,1801
non-intervention--0036,32,41,25,8,48,35,25,26,18,6,29,10,13,20,35,15,2,35,190,0,1611
non-intervention--0036,33,32,23,4,41,22,19,25,16,5,26,11,14,12,32,19,2,18,173,0,1438
non-intervention--0036,34,24,16,3,34,23,24,16,13,2,24,12,25,17,18,25,3,16,156,0,1282
non-intervention--0036,35,21,13,7,27,23,20,21,11,6,23,10,15,15,28,21,3,11,150,0,1132
non-intervention--0036,36,11,14,3,23,16,12,17,14,10,18,4,22,14,20,10,1,12,134,0,998
non-intervention--0036,37,15,19,5,15,9,17,19,5,6,20,6,19,19,8,16,3,15,120,0,878
non-intervention--0036,38,23,12,2,20,9,11,23,7,5,17,7,15,10,13,9,0,9,115,0,763
non-intervention--0036,39,7,11,2,14,8,7,15,5,4,10,7,13,14,15,10,1,9,107,0,656
non-intervention--0036,40,12,10,2,13,5,3,12,6,4,11,4,11,6,11,14,2,9,106,0,550
non-intervention--0036,41,10,8,3,12,7,8,11,5,3,9,4,6,8,8,3,1,10,79,0,471
non-intervention--0036,42,9,9,4,6,6,8,10,2,1,5,2,7,4,7,4,1,6,98,0,373
non-intervention--0036,43,9,3,0,13,5,5,4,1,0,6,4,5,5,4,5,1,5,55,0,318
non-intervention--0036,44,4,3,0,8,8,6,4,1,1,2,3,1,3,6,5,0,4,51,0,267
non-intervention--0036,45,5,3,2,7,4,1,10,1,0,5,2,3,6,6,4,1,2,41,0,226
non-intervention--0036,46,4,3,0,6,4,1,4,2,1,5,0,4,3,4,4,2,1,42,0,184
non-intervention--0036,47,5,2,0,2,1,2,5,2,1,2,0,4,1,2,2,0,1,21,0,163
non-intervention--0036,48,4,1,0,5,1,1,1,1,0,3,0,4,4,2,2,0,1,33,0,130
non-intervention--0036,49,0,3,0,1,1,1,4,2,0,3,2,3,1,4,0,0,0,20,0,110
non-intervention--0036,50,0,3,1,0,2,0,1,1,0,2,0,4,2,1,1,1,0,35,0,75
non-intervention--0036,51,1,0,1,0,1,2,1,0,0,4,1,2,2,3,0,0,1,19,0,56
non-intervention--0036,52,1,0,0,0,2,1,1,0,0,0,0,1,1,1,0,0,0,14,0,42
non-intervention--0036,53,0,0,1,1,2,0,0,1,1,1,0,0,0,0,1,0,2,15,0,27
non-intervention--0036,54,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,22
non-intervention--0036,55,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,5,0,17
non-intervention--0036,56,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,10
non-intervention--0036,57,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,8
non-intervention--0036,58,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,1,0,7
non-intervention--0036,59,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3,0,4
non-intervention--0036,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
non-intervention--0036,61,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3
non-intervention--0036,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
non-intervention--0036,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
non-intervention--0036,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
non-intervention--0036,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
non-intervention--0036,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
non-intervention--0036,67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
non-intervention--0022,1,214,33,2,41,266,80,80,79,36,12,62,1,128,16,131,1124,183,247,0,9753
non-intervention--0022,2,184,58,5,68,323,115,95,89,38,14,60,12,153,16,136,1244,173,233,0,9520
non-intervention--0022,3,156,74,3,97,309,120,104,84,32,27,61,4,150,23,144,1049,173,208,0,9312
non-intervention--0022,4,171,73,6,109,283,118,126,81,34,24,57,8,191,18,129,888,146,232,0,9080
non-intervention--0022,5,173,70,13,104,299,107,107,79,36,49,56,8,182,24,119,746,144,276,0,8804
non-intervention--0022,6,154,62,10,108,285,115,117,81,28,32,53,14,189,34,103,599,148,251,0,8553
non-intervention--0022,7,170,83,7,102,281,115,101,56,32,48,67,16,180,41,131,491,130,250,0,8303
non-intervention--0022,8,151,62,12,137,300,136,114,65,35,62,39,16,163,26,117,441,137,261,0,8042
non-intervention--0022,9,161,74,8,123,244,127,110,44,29,54,63,19,178,44,111,381,132,278,0,7764
non-intervention--0022,10,136,71,10,161,242,109,121,76,40,71,44,19,147,50,109,304,129,285,0,7479
non-intervention--0022,11,122,82,13,151,185,138,109,61,31,57,51,30,131,60,115,256,121,259,0,7220
non-intervention--0022,12,138,71,9,144,217,107,110,51,36,59,48,33,124,53,103,198,130,303,0,6917
non-intervention--0022,13,127,76,14,163,202,97,113,58,27,64,40,30,135,45,99,168,105,283,0,6634
non-intervention--0022,14,141,83,15,158,174,107,100,48,33,62,49,20,121,57,101,134,109,272,0,6362
non-intervention--0022,15,124,66,17,144,179,105,115,52,24,64,38,30,112,56,88,125,112,321,0,6041
non-intervention--0022,16,116,77,7,151,159,87,107,49,23,69,42,24,113,57,84,80,109,296,0,5745
non-intervention--0022,17,104,59,16,155,143,80,97,48,22,67,28,30,86,64,80,86,107,264,0,5481
non-intervention--0022,18,100,69,10,151,117,94,102,51,23,63,32,35,70,60,71,67,86,294,0,5187
non-intervention--0022,19,105,55,9,133,122,77,85,38,25,76,29,38,81,65,75,63,71,290,0,4897
non-intervention--0022,20,98,61,17,154,102,79,76,32,31,72,27,27,72,64,56,43,73,300,0,4597
non-intervention--0022,21,96,54,11,130,88,83,76,31,27,66,31,51,79,57,67,46,92,309,0,4288
non-intervention--0022,22,87,60,14,141,95,66,75,32,27,77,34,28,74,45,68,24,53,285,0,4003
non-intervention--0022,23,93,55,12,113,70,75,80,42,20,54,27,40,67,55,57,35,55,286,0,3717
non-intervention--0022,24,70,49,10,90,60,63,76,29,26,54,28,31,45,49,58,23,65,273,0,3444
non-intervention--0022,25,78,39,9,94,56,63,65,26,16,40,28,29,57,54,65,22,53,275,0,3169
non-intervention--0022,26,50,36,9,74,62,52,54,17,21,43,12,24,43,40,52,21,46,264,0,2905
non-intervention--0022,27,63,44,11,75,48,45,51,25,11,39,21,39,45,51,41,14,32,262,0,2643
non-intervention--0022,28,57,27,10,80,42,30,48,24,14,50,13,28,36,44,42,8,32,255,0,2388
non-intervention--0022,29,38,40,8,63,34,36,48,20,13,33,20,24,29,36,40,7,44,231,0,2157
non-intervention--0022,30,38,27,7,59,45,28,44,21,11,44,13,30,34,47,41,8,41,195,0,1962
non-intervention--0022,31,40,22,10,57,18,23,40,24,10,32,10,37,32,29,29,9,25,201,0,1761
non-intervention--0022,32,29,28,8,47,32,20,35,15,10,28,11,17,27,28,21,1,27,193,0,1568
non-intervention--0022,33,22,15,8,36,23,22,24,12,5,25,6,12,17,25,18,2,20,166,0,1402
non-intervention--0022,34,31,15,5,29,20,17,29,16,5,21,11,19,16,23,13,2,17,152,0,1250
non-intervention--0022,35,23,18,5,31,23,14,18,9,5,16,10,11,14,22,18,2,16,158,0,1092
non-intervention--0022,36,20,12,4,22,15,20,21,7,6,16,7,15,16,19,11,1,11,137,0,955
non-intervention--0022,37,18,13,2,21,10,13,14,5,4,16,4,10,10,16,17,1,10,116,0,839
non-intervention--0022,38,9,13,1,22,14,7,29,5,4,14,1,13,10,13,11,1,17,127,0,712
non-intervention--0022,39,7,12,3,20,10,10,13,5,3,10,0,10,5,19,6,1,11,98,0,614
non-intervention--0022,40,11,12,1,11,8,9,16,6,4,4,2,9,6,19,9,2,9,88,0,526
non-intervention--0022,41,9,4,2,9,5,6,11,5,3,10,2,4,5,11,9,0,7,70,0,456
non-intervention--0022,42,7,5,1,11,4,8,5,7,2,4,0,11,2,7,5,0,6,78,0,378
non-intervention--0022,43,4,7,1,3,1,1,10,1,1,2,1,6,5,7,2,1,4,61,0,317
non-intervention--0022,44,4,7,0,7,6,4,13,2,1,7,1,4,6,3,3,1,5,60,0,257
non-intervention--0022,45,6,3,1,3,4,4,3,2,0,3,1,2,2,4,4,0,2,33,0,224
non-intervention--0022,46,3,2,1,3,2,0,2,2,2,0,2,4,1,2,3,1,0,34,0,190
non-intervention--0022,47,5,1,0,2,5,2,1,1,1,1,0,3,1,4,0,1,2,37,0,153
non-intervention--0022,48,5,2,1,8,3,2,2,1,0,3,2,1,1,2,1,0,5,23,0,130
non-intervention--0022,49,0,2,1,4,1,4,8,0,1,2,0,2,2,1,0,0,3,28,0,102
non-intervention--0022,50,4,0,0,1,0,2,2,0,1,2,1,4,0,1,0,0,3,28,0,74
non-intervention--0022,51,2,1,0,2,1,0,3,0,0,3,0,1,0,1,1,0,0,18,0,56
non-intervention--0022,52,1,1,0,2,0,0,0,1,1,1,0,2,0,2,2,0,3,10,0,46
non-intervention--0022,53,0,0,0,3,0,0,0,1,0,0,0,0,2,0,1,0,1,11,0,35
non-intervention--0022,54,1,0,0,0,0,1,0,0,0,0,0,2,0,1,1,0,1,6,0,29
non-intervention--0022,55,0,0,0,0,0,1,0,0,0,0,1,4,1,0,0,0,0,5,0,24
non-intervention--0022,56,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,4,0,20
non-intervention--0022,57,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,4,0,16
non-intervention--0022,58,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3,0,13
non-intervention--0022,59,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,13
non-intervention--0022,60,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,7
non-intervention--0022,61,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,3
non-intervention--0022,62,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2
non-intervention--0022,63,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
non-intervention--0022,64,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
intervention--0029,1,193,48,3,44,268,93,91,86,26,9,70,4,125,9,113,1144,166,215,1,9785
intervention--0029,2,164,54,4,65,357,106,81,77,34,18,59,5,196,11,123,1167,173,253,1,9532
intervention--0029,3,166,59,4,86,297,115,104,73,49,21,77,6,194,18,123,1057,155,234,1,9298
intervention--0029,4,170,62,5,105,310,116,105,57,43,31,57,11,192,30,127,878,153,248,1,9050
intervention--0029,5,182,80,5,97,282,113,102,78,33,50,62,10,175,45,111,750,134,306,1,8744
intervention--0029,6,145,91,6,115,288,144,90,81,33,52,55,16,194,38,131,624,150,248,1,8496
intervention--0029,7,163,86,8,133,291,140,109,60,29,54,44,24,172,37,129,493,157,272,1,8224
intervention--0029,8,153,90,7,117,273,151,103,59,32,42,40,27,164,46,120,425,154,289,1,7935
intervention--0029,9,133,73,3,170,228,124,101,56,31,52,52,11,150,48,102,351,148,225,1,7710
intervention--0029,10,163,73,5,170,267,91,95,59,35,53,35,21,128,50,113,316,140,272,1,7438
intervention--0029,11,133,78,6,172,209,119,100,53,39,64,41,19,146,54,101,254,103,278,1,7160
intervention--0029,12,127,61,14,160,192,112,100,66,31,62,42,35,140,52,95,223,118,302,1,6858
intervention--0029,13,115,79,19,168,181,124,111,52,28,54,34,24,120,59,98,165,102,305,1,6553
